START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: GM7V
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: IO77WS
CLAIMED-SCORE: 1255650
NAME: Chris Tran GM3WOJ
OPERATORS: GM3WOJ
CLUB: NORTH OF SCOTLAND CG
CREATED-BY: Win-Test 4.30.0
SOAPBOX:   The  #1 phone      contest of               the  year! Tnx              for  the  QSOs
QSO:    7099  PH 2020-10-24 0936  GM7V             59   14  ON6NL            59   14    0
QSO:    7099  PH 2020-10-24 0937  GM7V             59   14  PA7FK            59   14    0
QSO:    7099  PH 2020-10-24 0938  GM7V             59   14  DG7DBR           59   14    0
QSO:    7099  PH 2020-10-24 0938  GM7V             59   14  F4KJL            59   14    0
QSO:    7099  PH 2020-10-24 0939  GM7V             59   14  DL1MP            59   14    0
QSO:    7099  PH 2020-10-24 0940  GM7V             59   14  PA1CWI           59   14    0
QSO:    7099  PH 2020-10-24 0940  GM7V             59   14  PA4HM            59   14    0
QSO:    7099  PH 2020-10-24 0940  GM7V             59   14  DL5JS            59   14    0
QSO:    7099  PH 2020-10-24 0941  GM7V             59   14  2E0IEI           59   14    0
QSO:    7099  PH 2020-10-24 0941  GM7V             59   14  PA7AL            59   14    0
QSO:    7099  PH 2020-10-24 0941  GM7V             59   14  DL1BAX           59   14    0
QSO:    7099  PH 2020-10-24 0942  GM7V             59   14  9A4GD            59   15    0
QSO:    7099  PH 2020-10-24 0943  GM7V             59   14  PD0MHZ           59   14    0
QSO:    7099  PH 2020-10-24 0943  GM7V             59   14  SM6MSG           59   14    0
QSO:    7099  PH 2020-10-24 0944  GM7V             59   14  PA1JN            59   14    0
QSO:    7099  PH 2020-10-24 0944  GM7V             59   14  PA1TO            59   14    0
QSO:    7099  PH 2020-10-24 0944  GM7V             59   14  ON5RZ            59   14    0
QSO:    7099  PH 2020-10-24 0944  GM7V             59   14  ON4DN            59   14    0
QSO:    7099  PH 2020-10-24 0945  GM7V             59   14  PD2DX            59   14    0
QSO:    7099  PH 2020-10-24 0945  GM7V             59   14  OZ1ELY           59   14    0
QSO:    7099  PH 2020-10-24 0946  GM7V             59   14  G0UJA            59   14    0
QSO:    7099  PH 2020-10-24 0946  GM7V             59   14  PD1RO            59   14    0
QSO:    7099  PH 2020-10-24 0946  GM7V             59   14  F5KSE            59   14    0
QSO:    7099  PH 2020-10-24 0947  GM7V             59   14  5P8Z             59   14    0
QSO:    7099  PH 2020-10-24 0947  GM7V             59   14  9A0DIG           59   15    0
QSO:    7099  PH 2020-10-24 0947  GM7V             59   14  IZ2EVH           59   15    0
QSO:    7099  PH 2020-10-24 0947  GM7V             59   14  ON4DA            59   14    0
QSO:    7099  PH 2020-10-24 0948  GM7V             59   14  PC1PM            59   14    0
QSO:    7099  PH 2020-10-24 0948  GM7V             59   14  ES8SX            59   15    0
QSO:    7099  PH 2020-10-24 0948  GM7V             59   14  IZ2SMQ           59   15    0
QSO:    7099  PH 2020-10-24 0948  GM7V             59   14  G3HTA            59   14    0
QSO:    7099  PH 2020-10-24 0949  GM7V             59   14  PD5C             59   14    0
QSO:    7099  PH 2020-10-24 0949  GM7V             59   14  S51WU            59   15    0
QSO:    7099  PH 2020-10-24 0949  GM7V             59   14  IZ3QCH           59   15    0
QSO:    7099  PH 2020-10-24 0950  GM7V             59   14  F5JRC            59   14    0
QSO:    7099  PH 2020-10-24 0950  GM7V             59   14  DC8TT            59   14    0
QSO:    7099  PH 2020-10-24 0950  GM7V             59   14  OZ1NKS           59   14    0
QSO:    7099  PH 2020-10-24 0950  GM7V             59   14  DL4EBW           59   14    0
QSO:    7099  PH 2020-10-24 0951  GM7V             59   14  F5JSK            59   14    0
QSO:    7099  PH 2020-10-24 0951  GM7V             59   14  PA3CXB           59   14    0
QSO:    7099  PH 2020-10-24 0951  GM7V             59   14  F6KVJ            59   14    0
QSO:    7099  PH 2020-10-24 0951  GM7V             59   14  HB9DQL           59   14    0
QSO:    7099  PH 2020-10-24 0951  GM7V             59   14  PD0ARI           59   14    0
QSO:    7099  PH 2020-10-24 0952  GM7V             59   14  PA5N             59   14    0
QSO:    7099  PH 2020-10-24 0952  GM7V             59   14  OM7JG            59   15    0
QSO:    7099  PH 2020-10-24 0952  GM7V             59   14  DL0WM            59   14    0
QSO:    7099  PH 2020-10-24 0952  GM7V             59   14  LY3B             59   15    0
QSO:    7099  PH 2020-10-24 0954  GM7V             59   14  PA3DWJ           59   14    0
QSO:   21195  PH 2020-10-24 0956  GM7V             59   14  V51JP            59   38    0
QSO:   21200  PH 2020-10-24 0956  GM7V             59   14  CN8YZ            59   33    0
QSO:   14156  PH 2020-10-24 0959  GM7V             59   14  RT9YA            59   18    0
QSO:   14156  PH 2020-10-24 1000  GM7V             59   14  IV3CNZ           59   15    0
QSO:   14156  PH 2020-10-24 1000  GM7V             59   14  UR6GWZ           59   16    0
QSO:   14156  PH 2020-10-24 1001  GM7V             59   14  IU0DUM           59   15    0
QSO:   14156  PH 2020-10-24 1001  GM7V             59   14  IT9DGG           59   15    0
QSO:   14156  PH 2020-10-24 1001  GM7V             59   14  EW5A             59   16    0
QSO:   14156  PH 2020-10-24 1002  GM7V             59   14  SK0QO            59   14    0
QSO:   14156  PH 2020-10-24 1002  GM7V             59   14  E78AX            59   15    0
QSO:   14156  PH 2020-10-24 1002  GM7V             59   14  SP8ALT           59   15    0
QSO:   14156  PH 2020-10-24 1003  GM7V             59   14  OK6T             59   15    0
QSO:   14156  PH 2020-10-24 1004  GM7V             59   14  SN7O             59   15    0
QSO:   14156  PH 2020-10-24 1005  GM7V             59   14  E77T             59   15    0
QSO:   14156  PH 2020-10-24 1005  GM7V             59   14  LY2DX            59   15    0
QSO:   14156  PH 2020-10-24 1005  GM7V             59   14  UN2G             59   17    0
QSO:   14156  PH 2020-10-24 1005  GM7V             59   14  IU0MBJ           59   15    0
QSO:   14156  PH 2020-10-24 1006  GM7V             59   14  F8TRT            59   14    0
QSO:   14156  PH 2020-10-24 1006  GM7V             59   14  IK2ODD           59   15    0
QSO:   14156  PH 2020-10-24 1006  GM7V             59   14  IT9DGG           59   15    0
QSO:   14156  PH 2020-10-24 1006  GM7V             59   14  SV6EBQ           59   20    0
QSO:   14156  PH 2020-10-24 1007  GM7V             59   14  E74Y             59   15    0
QSO:   14156  PH 2020-10-24 1007  GM7V             59   14  IU0MVD           59   15    0
QSO:   14156  PH 2020-10-24 1007  GM7V             59   14  OK6T             59   15    0
QSO:   14156  PH 2020-10-24 1009  GM7V             59   14  BA7QT            59   24    0
QSO:   14156  PH 2020-10-24 1009  GM7V             59   14  RA3OA            59   16    0
QSO:   14156  PH 2020-10-24 1009  GM7V             59   14  HB9NE            59   14    0
QSO:   14156  PH 2020-10-24 1010  GM7V             59   14  5B4AAB           59   20    0
QSO:   14156  PH 2020-10-24 1010  GM7V             59   14  OK1GK            59   15    0
QSO:   14156  PH 2020-10-24 1011  GM7V             59   14  SP9SDR           59   15    0
QSO:   14156  PH 2020-10-24 1012  GM7V             59   14  OE3WMW           59   15    0
QSO:   21238  PH 2020-10-24 1016  GM7V             59   14  ZS1S             59   38    0
QSO:   21238  PH 2020-10-24 1016  GM7V             59   14  ZS2ABE           59   38    0
QSO:   21238  PH 2020-10-24 1017  GM7V             59   14  EA1FCR           59   14    0
QSO:   21223  PH 2020-10-24 1018  GM7V             59   14  A60A             59   21    0
QSO:   21229  PH 2020-10-24 1020  GM7V             59   14  CT3KN            59   33    0
QSO:   21252  PH 2020-10-24 1021  GM7V             59   14  HG5A             59   15    0
QSO:   28467  PH 2020-10-24 1022  GM7V             59   14  LY4T             59   15    0
QSO:   28423  PH 2020-10-24 1026  GM7V             59   14  LY2J             59   15    0
QSO:   28462  PH 2020-10-24 1027  GM7V             59   14  9A0BB            59   15    0
QSO:   28462  PH 2020-10-24 1027  GM7V             59   14  SP8ALT           59   15    0
QSO:   28483  PH 2020-10-24 1030  GM7V             59   14  RT6A             59   16    0
QSO:   28462  PH 2020-10-24 1031  GM7V             59   14  DP6T             59   14    0
QSO:   28462  PH 2020-10-24 1031  GM7V             59   14  SN7Q             59   15    0
QSO:   28462  PH 2020-10-24 1032  GM7V             59   14  DD5M             59   14    0
QSO:   28462  PH 2020-10-24 1033  GM7V             59   14  DJ6TB            59   14    0
QSO:   28462  PH 2020-10-24 1034  GM7V             59   14  DL9MFY           59   14    0
QSO:   28462  PH 2020-10-24 1034  GM7V             59   14  S50A             59   15    0
QSO:   28462  PH 2020-10-24 1035  GM7V             59   14  SP2QCW           59   15    0
QSO:   28462  PH 2020-10-24 1035  GM7V             59   14  HA3NU            59   15    0
QSO:   28463  PH 2020-10-24 1036  GM7V             59   14  SO4R             59   15    0
QSO:   28418  PH 2020-10-24 1037  GM7V             59   14  UB7K             59   16    0
QSO:   28399  PH 2020-10-24 1038  GM7V             59   14  UZ1WW            59   16    0
QSO:   28410  PH 2020-10-24 1038  GM7V             59   14  FR4QT            59   39    0
QSO:   28512  PH 2020-10-24 1045  GM7V             59   14  DL5GAC           59   14    0
QSO:   28499  PH 2020-10-24 1045  GM7V             59   14  OZ7A             59   14    0
QSO:   28499  PH 2020-10-24 1046  GM7V             59   14  DO5IG            59   14    0
QSO:   28499  PH 2020-10-24 1046  GM7V             59   14  DL4MP            59   14    0
QSO:   28499  PH 2020-10-24 1046  GM7V             59   14  SN7O             59   15    0
QSO:   28499  PH 2020-10-24 1046  GM7V             59   14  SP8R             59   15    0
QSO:   28499  PH 2020-10-24 1047  GM7V             59   14  SP2GCE           59   15    0
QSO:   28499  PH 2020-10-24 1047  GM7V             59   14  DK6WL            59   14    0
QSO:   28499  PH 2020-10-24 1047  GM7V             59   14  SO7G             59   15    0
QSO:   28499  PH 2020-10-24 1047  GM7V             59   14  IT9BUN           59   15    0
QSO:   28499  PH 2020-10-24 1047  GM7V             59   14  DJ5MW            59   14    0
QSO:   28499  PH 2020-10-24 1047  GM7V             59   14  DL4ZA            59   14    0
QSO:   28499  PH 2020-10-24 1048  GM7V             59   14  DJ5NJ            59   14    0
QSO:   28499  PH 2020-10-24 1048  GM7V             59   14  DL5L             59   14    0
QSO:   28499  PH 2020-10-24 1048  GM7V             59   14  SP1NY            59   15    0
QSO:   28499  PH 2020-10-24 1049  GM7V             59   14  OE1HHB           59   15    0
QSO:   28499  PH 2020-10-24 1049  GM7V             59   14  4U1A             59   15    0
QSO:   28499  PH 2020-10-24 1049  GM7V             59   14  SO7G             59   15    0
QSO:   28499  PH 2020-10-24 1051  GM7V             59   14  DP7X             59   14    0
QSO:   28499  PH 2020-10-24 1051  GM7V             59   14  DK4IO            59   14    0
QSO:   28499  PH 2020-10-24 1051  GM7V             59   14  DO8MA            59   14    0
QSO:   28499  PH 2020-10-24 1052  GM7V             59   14  SP5GNI           59   15    0
QSO:   28499  PH 2020-10-24 1052  GM7V             59   14  OM0R             59   15    0
QSO:   28499  PH 2020-10-24 1054  GM7V             59   14  DF4TD            59   14    0
QSO:   28499  PH 2020-10-24 1055  GM7V             59   14  HB9CC            59   14    0
QSO:   28499  PH 2020-10-24 1055  GM7V             59   14  OZ1NKS           59   14    0
QSO:   28499  PH 2020-10-24 1056  GM7V             59   14  IK2HKT           59   15    0
QSO:   28499  PH 2020-10-24 1056  GM7V             59   14  HB9DRM           59   14    0
QSO:   28499  PH 2020-10-24 1056  GM7V             59   14  SP2AWJ           59   15    0
QSO:   28499  PH 2020-10-24 1056  GM7V             59   14  IO9A             59   15    0
QSO:   28499  PH 2020-10-24 1057  GM7V             59   14  9A2ZI            59   15    0
QSO:   28499  PH 2020-10-24 1058  GM7V             59   14  SN5U             59   15    0
QSO:   28499  PH 2020-10-24 1058  GM7V             59   14  HB9TSX           59   14    0
QSO:   28499  PH 2020-10-24 1058  GM7V             59   14  SQ8NGO           59   15    0
QSO:   28499  PH 2020-10-24 1058  GM7V             59   14  9A0BB            59   15    0
QSO:   28499  PH 2020-10-24 1059  GM7V             59   14  OE3FVU           59   15    0
QSO:   28499  PH 2020-10-24 1059  GM7V             59   14  HB9DVZ           59   14    0
QSO:   28499  PH 2020-10-24 1059  GM7V             59   14  OK1LV            59   15    0
QSO:   28499  PH 2020-10-24 1100  GM7V             59   14  DH8WE            59   14    0
QSO:   28499  PH 2020-10-24 1100  GM7V             59   14  I2WIJ            59   15    0
QSO:   21246  PH 2020-10-24 1103  GM7V             59   14  OK2ZDL           59   15    0
QSO:   21246  PH 2020-10-24 1103  GM7V             59   14  ON3HAT           59   14    0
QSO:   21246  PH 2020-10-24 1103  GM7V             59   14  OK2SGY           59   15    0
QSO:   21246  PH 2020-10-24 1104  GM7V             59   14  DL8RBR           59   14    0
QSO:   21246  PH 2020-10-24 1104  GM7V             59   14  OK1OA            59   15    0
QSO:   21246  PH 2020-10-24 1104  GM7V             59   14  DA1NCO           59   14    0
QSO:   21246  PH 2020-10-24 1105  GM7V             59   14  F5KSE            59   14    0
QSO:   21246  PH 2020-10-24 1105  GM7V             59   14  DH0VK            59   14    0
QSO:   21246  PH 2020-10-24 1105  GM7V             59   14  DL9HB            59   14    0
QSO:   21246  PH 2020-10-24 1106  GM7V             59   14  LC7D             59   14    0
QSO:   21246  PH 2020-10-24 1106  GM7V             59   14  DO1GPP           59   14    0
QSO:   21246  PH 2020-10-24 1106  GM7V             59   14  OZ1DAE           59   14    0
QSO:   21246  PH 2020-10-24 1107  GM7V             59   14  OK1MDK           59   15    0
QSO:   21246  PH 2020-10-24 1107  GM7V             59   14  LB6UH            59   14    0
QSO:   21246  PH 2020-10-24 1107  GM7V             59   14  IU4DAF           59   15    0
QSO:   21246  PH 2020-10-24 1108  GM7V             59   14  SP9FMP           59   15    0
QSO:   21246  PH 2020-10-24 1108  GM7V             59   14  HB9DVZ           59   14    0
QSO:   21246  PH 2020-10-24 1108  GM7V             59   14  IZ6JTZ           59   15    0
QSO:   21246  PH 2020-10-24 1109  GM7V             59   14  DO6NI            59   14    0
QSO:   21246  PH 2020-10-24 1109  GM7V             59   14  DK2AY            59   14    0
QSO:   21246  PH 2020-10-24 1109  GM7V             59   14  DL1RTO           59   14    0
QSO:   21246  PH 2020-10-24 1109  GM7V             59   14  SP2AWJ           59   15    0
QSO:   21246  PH 2020-10-24 1110  GM7V             59   14  DP7R             59   14    0
QSO:   21246  PH 2020-10-24 1110  GM7V             59   14  IN3HJN           59   15    0
QSO:   21246  PH 2020-10-24 1110  GM7V             59   14  HB8VQQ           59   14    0
QSO:   21246  PH 2020-10-24 1111  GM7V             59   14  OE3FVU           59   15    0
QSO:   21246  PH 2020-10-24 1111  GM7V             59   14  UR5WCQ           59   16    0
QSO:   21246  PH 2020-10-24 1111  GM7V             59   14  DG8NFB           59   14    0
QSO:   21246  PH 2020-10-24 1112  GM7V             59   14  DL1SDX           59   14    0
QSO:   21246  PH 2020-10-24 1112  GM7V             59   14  DJ4MO            59   14    0
QSO:   21246  PH 2020-10-24 1112  GM7V             59   14  ZR2A             59   38    0
QSO:   21246  PH 2020-10-24 1113  GM7V             59   14  9J2BS            59   36    0
QSO:   21246  PH 2020-10-24 1113  GM7V             59   14  DK7JL            59   14    0
QSO:   21246  PH 2020-10-24 1113  GM7V             59   14  DK0IW            59   14    0
QSO:   21246  PH 2020-10-24 1113  GM7V             59   14  SP2JMR           59   15    0
QSO:   21246  PH 2020-10-24 1114  GM7V             59   14  DJ6OR            59   14    0
QSO:   21246  PH 2020-10-24 1114  GM7V             59   14  PC2T             59   14    0
QSO:   21246  PH 2020-10-24 1114  GM7V             59   14  DL9EE            59   14    0
QSO:   21246  PH 2020-10-24 1114  GM7V             59   14  9A2EU            59   15    0
QSO:   21246  PH 2020-10-24 1115  GM7V             59   14  ZS4N             59   38    0
