START-OF-LOG: 3.0
CALLSIGN: G5O
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 2251535
NAME: Kieron Murphy
LOCATION: DX
OPERATORS: G3SHF G0LZL G0SYP M5KJM M0DCG M0TJU M1PTR
CLUB: G5O Contest Group
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5966.0
SOAPBOX: Enjoyable contest with some good openings on the lower bands.
QSO: 21403 PH 2016-10-30 1003 G5O           59  14     SP9EMI        59  15     0
QSO: 21403 PH 2016-10-30 1004 G5O           59  14     DM4M          59  14     0
QSO: 14156 PH 2016-10-30 1004 G5O           59  14     FY5KE         59  09     1
QSO: 21403 PH 2016-10-30 1004 G5O           59  14     SP9XW         59  15     0
QSO: 21403 PH 2016-10-30 1005 G5O           59  14     OK3VM         59  15     0
QSO: 28450 PH 2016-10-30 1005 G5O           59  14     SP9KAO        59  15     1
QSO: 21403 PH 2016-10-30 1007 G5O           59  14     OE8TTR        59  15     0
QSO: 28537 PH 2016-10-30 1007 G5O           59  14     MD7C          59  14     1
QSO: 28454 PH 2016-10-30 1007 G5O           59  14     YT5A          59  15     1
QSO: 21403 PH 2016-10-30 1007 G5O           59  14     9A3JE         59  15     0
QSO: 21403 PH 2016-10-30 1008 G5O           59  14     DL2LVM        59  14     0
QSO: 21403 PH 2016-10-30 1008 G5O           59  14     OK2BRX        59  15     0
QSO: 21403 PH 2016-10-30 1008 G5O           59  14     OK1TFH        59  15     0
QSO: 21403 PH 2016-10-30 1010 G5O           59  14     IW2EVH        59  15     0
QSO: 28490 PH 2016-10-30 1010 G5O           59  14     SN8D          59  15     1
QSO: 28496 PH 2016-10-30 1011 G5O           59  14     US5D          59  16     1
QSO: 21403 PH 2016-10-30 1011 G5O           59  14     HB3YMZ        59  14     0
QSO: 21403 PH 2016-10-30 1012 G5O           59  14     SP7TEX        59  15     0
QSO: 21403 PH 2016-10-30 1012 G5O           59  14     OK4DZ         59  15     0
QSO: 21403 PH 2016-10-30 1013 G5O           59  14     DL4JMN        59  14     0
QSO: 21403 PH 2016-10-30 1013 G5O           59  14     HB9CIC        59  14     0
QSO: 28408 PH 2016-10-30 1013 G5O           59  14     GW9X          59  14     1
QSO: 28423 PH 2016-10-30 1014 G5O           59  14     OK4A          59  15     1
QSO: 21403 PH 2016-10-30 1016 G5O           59  14     4Z4DX         59  20     0
QSO: 21403 PH 2016-10-30 1016 G5O           59  14     IK4RVG        59  15     0
QSO: 28397 PH 2016-10-30 1020 G5O           59  14     G4HYG         59  14     1
QSO: 21403 PH 2016-10-30 1022 G5O           59  14     OK5W          59  15     0
QSO: 28397 PH 2016-10-30 1023 G5O           59  14     SP8SN         59  15     1
QSO: 28397 PH 2016-10-30 1023 G5O           59  14     M7W           59  14     1
QSO: 21403 PH 2016-10-30 1023 G5O           59  14     HB9EOU        59  14     0
QSO: 28397 PH 2016-10-30 1023 G5O           59  14     G0C           59  14     1
QSO: 28397 PH 2016-10-30 1023 G5O           59  14     SP3NYC        59  15     1
QSO: 28397 PH 2016-10-30 1024 G5O           59  14     EI0R          59  14     1
QSO: 28397 PH 2016-10-30 1024 G5O           59  14     SP7HKK        59  15     1
QSO: 21403 PH 2016-10-30 1024 G5O           59  14     OK2BRS        59  15     0
QSO: 28397 PH 2016-10-30 1026 G5O           59  14     OH0V          59  15     1
QSO: 28397 PH 2016-10-30 1027 G5O           59  14     SN8B          59  15     1
QSO: 21403 PH 2016-10-30 1028 G5O           59  14     SM0CXS        59  14     0
QSO: 21403 PH 2016-10-30 1030 G5O           59  14     2E0LMD        59  14     0
QSO: 21403 PH 2016-10-30 1031 G5O           59  14     G4HYG         59  14     0
QSO: 28390 PH 2016-10-30 1032 G5O           59  14     9A7JCY        59  15     1
QSO: 28412 PH 2016-10-30 1032 G5O           59  14     YT7R          59  15     1
QSO: 28432 PH 2016-10-30 1034 G5O           59  14     IR6P          59  15     1
QSO: 28465 PH 2016-10-30 1036 G5O           59  14     I7DFV         59  15     1
QSO: 21354 PH 2016-10-30 1036 G5O           59  14     YT7R          59  15     0
QSO: 28524 PH 2016-10-30 1038 G5O           59  14     HA3DX         59  15     1
QSO: 21297 PH 2016-10-30 1040 G5O           59  14     TM2T          59  14     0
QSO: 21277 PH 2016-10-30 1042 G5O           59  14     PR5D          59  11     0
QSO: 21268 PH 2016-10-30 1044 G5O           59  14     IZ1GCV        59  15     0
QSO: 21260 PH 2016-10-30 1045 G5O           59  14     I7DFV         59  15     0
QSO: 14330 PH 2016-10-30 1045 G5O           59  14     EF1W          59  14     1
QSO: 21254 PH 2016-10-30 1046 G5O           59  14     F4FSY         59  14     0
QSO: 14320 PH 2016-10-30 1046 G5O           59  14     RZ4AG         59  16     1
QSO: 21250 PH 2016-10-30 1046 G5O           59  14     SQ7NSN        59  15     0
QSO: 21240 PH 2016-10-30 1048 G5O           59  14     EA8GTK        59  33     0
QSO: 14289 PH 2016-10-30 1048 G5O           59  14     R6FDD         59  16     1
QSO: 21233 PH 2016-10-30 1048 G5O           59  14     GW9X          59  14     0
QSO: 14271 PH 2016-10-30 1049 G5O           59  14     CR6P          59  14     1
QSO: 14255 PH 2016-10-30 1051 G5O           59  14     UA3RN         59  16     1
QSO: 21217 PH 2016-10-30 1051 G5O           59  14     HA8GZ         59  15     0
QSO: 21159 PH 2016-10-30 1054 G5O           59  14     H2T           59  20     0
QSO: 14119 PH 2016-10-30 1055 G5O           59  14     V47T          59  08     1
QSO: 14200 PH 2016-10-30 1057 G5O           59  14     C37NL         59  14     1
QSO: 14148 PH 2016-10-30 1057 G5O           59  14     FG4KH         59  08     1
QSO: 14171 PH 2016-10-30 1058 G5O           59  14     KP3Z          59  08     1
QSO: 14174 PH 2016-10-30 1059 G5O           59  14     PJ4Q          59  09     1
QSO: 14234 PH 2016-10-30 1059 G5O           59  14     HK3JJH        59  09     1
QSO: 14263 PH 2016-10-30 1100 G5O           59  14     EA8DED        59  33     1
QSO: 14304 PH 2016-10-30 1100 G5O           59  14     WP3C          59  08     1
QSO: 14147 PH 2016-10-30 1104 G5O           59  14     UA4S          59  16     1
QSO: 21245 PH 2016-10-30 1106 G5O           59  14     HA3DX         59  15     0
QSO: 14165 PH 2016-10-30 1106 G5O           59  14     EA3CI         59  14     1
QSO: 21236 PH 2016-10-30 1107 G5O           59  14     CN2AA         59  33     0
QSO: 14196 PH 2016-10-30 1107 G5O           59  14     KP2XX         59  08     1
QSO: 28405 PH 2016-10-30 1110 G5O           59  14     IZ5TJD/7      59  15     0
QSO: 14187 PH 2016-10-30 1115 G5O           59  14     AA1K          59  05     1
QSO: 28466 PH 2016-10-30 1117 G5O           59  14     EI7M          59  14     0
QSO: 28471 PH 2016-10-30 1119 G5O           59  14     EE5T          59  14     0
QSO: 14298 PH 2016-10-30 1119 G5O           59  14     IQ5PJ         59  15     1
QSO: 14262 PH 2016-10-30 1126 G5O           59  14     WA2NHA        59  05     1
QSO: 14262 PH 2016-10-30 1128 G5O           59  14     W1WEF         59  05     1
QSO: 28445 PH 2016-10-30 1130 G5O           59  14     TK9R          59  15     0
QSO: 14262 PH 2016-10-30 1131 G5O           59  14     W3WGW         59  05     1
QSO: 14262 PH 2016-10-30 1131 G5O           59  14     NX2X          59  05     1
QSO: 14210 PH 2016-10-30 1132 G5O           59  14     NW3Y          59  05     1
QSO: 14262 PH 2016-10-30 1132 G5O           59  14     VE3RA         59  04     1
QSO: 14262 PH 2016-10-30 1133 G5O           59  14     N3IQ          59  05     1
QSO: 14220 PH 2016-10-30 1133 G5O           59  14     K1KP          59  05     1
QSO: 14262 PH 2016-10-30 1134 G5O           59  14     K2SU          59  05     1
QSO:  7141 PH 2016-10-30 1135 G5O           59  14     E79D          59  15     0
QSO: 14262 PH 2016-10-30 1136 G5O           59  14     K5VIP         59  05     1
QSO:  7183 PH 2016-10-30 1137 G5O           59  14     OK1RZ         59  15     0
QSO:  7183 PH 2016-10-30 1138 G5O           59  14     DH5WB         59  14     0
QSO: 14258 PH 2016-10-30 1138 G5O           59  14     HB0A          59  14     1
QSO:  7183 PH 2016-10-30 1139 G5O           59  14     I2FUM         59  15     0
QSO:  7183 PH 2016-10-30 1139 G5O           59  14     DL1YAF        59  14     0
QSO:  7183 PH 2016-10-30 1140 G5O           59  14     OZ1KVM        59  14     0
QSO: 14185 PH 2016-10-30 1140 G5O           59  14     N8II          59  05     1
QSO: 14183 PH 2016-10-30 1142 G5O           59  14     FM5FJ         59  08     1
QSO: 14299 PH 2016-10-30 1142 G5O           59  14     NE3F          59  05     1
QSO: 14182 PH 2016-10-30 1142 G5O           59  14     WX3B          59  05     1
QSO:  7183 PH 2016-10-30 1143 G5O           59  14     PE1OJZ        59  14     0
QSO: 14342 PH 2016-10-30 1143 G5O           59  14     EI0R          59  14     1
QSO: 14336 PH 2016-10-30 1143 G5O           59  14     VP5S          59  08     1
QSO:  7183 PH 2016-10-30 1143 G5O           59  14     OK1XBF        59  15     0
QSO: 14168 PH 2016-10-30 1144 G5O           59  14     W4RM          59  05     1
QSO:  7183 PH 2016-10-30 1145 G5O           59  14     GW4EVX        59  14     0
QSO:  7183 PH 2016-10-30 1146 G5O           59  14     DD7GK         59  14     0
QSO:  7183 PH 2016-10-30 1147 G5O           59  14     IK1GKD        59  15     0
QSO:  7183 PH 2016-10-30 1148 G5O           59  14     DJ6RK         59  14     0
QSO:  7183 PH 2016-10-30 1149 G5O           59  14     TF1AM         59  40     0
QSO:  7183 PH 2016-10-30 1150 G5O           59  14     OK1MKU        59  15     0
QSO:  7183 PH 2016-10-30 1151 G5O           59  14     OK1VHV        59  15     0
QSO:  7183 PH 2016-10-30 1151 G5O           59  14     DL2CK         59  14     0
QSO: 14267 PH 2016-10-30 1152 G5O           59  14     DQ4W          59  14     1
QSO: 14269 PH 2016-10-30 1153 G5O           59  14     KP4KE         59  08     1
QSO:  7183 PH 2016-10-30 1153 G5O           59  14     SP9PBH        59  15     0
QSO:  7183 PH 2016-10-30 1154 G5O           59  14     PH9E          59  14     0
QSO:  7183 PH 2016-10-30 1154 G5O           59  14     OH6RE         59  15     0
QSO:  7183 PH 2016-10-30 1155 G5O           59  14     OK2BQZ        59  15     0
QSO:  7183 PH 2016-10-30 1156 G5O           59  14     MD1U          59  14     0
QSO: 14228 PH 2016-10-30 1158 G5O           59  14     AB1WR         59  05     1
QSO: 14228 PH 2016-10-30 1158 G5O           59  14     WK1Q          59  05     1
QSO: 14228 PH 2016-10-30 1158 G5O           59  14     K3WW          59  05     1
QSO: 14228 PH 2016-10-30 1159 G5O           59  14     W3GM          59  05     1
QSO: 14228 PH 2016-10-30 1159 G5O           59  14     KB3Z          59  05     1
QSO: 14228 PH 2016-10-30 1159 G5O           59  14     K1KA          59  05     1
QSO: 14228 PH 2016-10-30 1159 G5O           59  14     VE2BWL        59  05     1
QSO: 14228 PH 2016-10-30 1159 G5O           59  14     W9VW          59  04     1
QSO: 14228 PH 2016-10-30 1200 G5O           59  14     N4WW          59  05     1
QSO: 14228 PH 2016-10-30 1200 G5O           59  14     K9ES          59  05     1
QSO: 14228 PH 2016-10-30 1200 G5O           59  14     W3LL          59  05     1
QSO:  7157 PH 2016-10-30 1200 G5O           59  14     SN1D          59  15     0
QSO: 14228 PH 2016-10-30 1201 G5O           59  14     HK3Q          59  09     1
QSO: 14228 PH 2016-10-30 1201 G5O           59  14     6Y4V          59  08     1
QSO: 14228 PH 2016-10-30 1202 G5O           59  14     W1GF          59  05     1
QSO:  7138 PH 2016-10-30 1202 G5O           59  14     OK7O          59  15     0
QSO: 14228 PH 2016-10-30 1202 G5O           59  14     KS1J          59  05     1
QSO: 14228 PH 2016-10-30 1202 G5O           59  14     K3UL          59  05     1
QSO: 14228 PH 2016-10-30 1202 G5O           59  14     LZ7M          59  20     1
QSO: 14228 PH 2016-10-30 1203 G5O           59  14     WX1S          59  05     1
QSO: 14228 PH 2016-10-30 1203 G5O           59  14     W1GD          59  05     1
QSO: 14228 PH 2016-10-30 1203 G5O           59  14     W4EEY         59  05     1
QSO: 14228 PH 2016-10-30 1204 G5O           59  14     M1REK         59  14     1
QSO: 14228 PH 2016-10-30 1204 G5O           59  14     K5KG          59  05     1
QSO: 14228 PH 2016-10-30 1204 G5O           59  14     G4HYG         59  14     1
QSO: 14228 PH 2016-10-30 1205 G5O           59  14     K4SXT         59  05     1
QSO: 14228 PH 2016-10-30 1205 G5O           59  14     VE3RZ         59  04     1
QSO: 14228 PH 2016-10-30 1206 G5O           59  14     KE1IH         59  05     1
QSO: 14228 PH 2016-10-30 1206 G5O           59  14     K3RON         59  05     1
QSO:  7062 PH 2016-10-30 1207 G5O           59  14     LY6KTU        59  15     0
QSO: 14228 PH 2016-10-30 1207 G5O           59  14     HB9CIC        59  14     1
QSO: 14228 PH 2016-10-30 1207 G5O           59  14     N2AN          59  05     1
QSO: 14228 PH 2016-10-30 1207 G5O           59  14     WA1F          59  05     1
QSO: 14228 PH 2016-10-30 1208 G5O           59  14     NF1L          59  05     1
QSO: 14228 PH 2016-10-30 1208 G5O           59  14     W1MK          59  05     1
QSO: 14228 PH 2016-10-30 1209 G5O           59  14     AC8G          59  04     1
QSO: 14228 PH 2016-10-30 1210 G5O           59  14     VE3UTT        59  04     1
QSO: 14228 PH 2016-10-30 1210 G5O           59  14     K2AX          59  05     1
QSO: 28413 PH 2016-10-30 1214 G5O           59  14     IB9T          59  15     0
QSO: 14269 PH 2016-10-30 1214 G5O           59  14     VE3GYL        59  04     1
QSO: 14269 PH 2016-10-30 1215 G5O           59  14     UA3BL         59  16     1
QSO: 14269 PH 2016-10-30 1217 G5O           59  14     W1WMU         59  05     1
QSO: 14269 PH 2016-10-30 1218 G5O           59  14     AA9A          59  04     1
QSO: 14269 PH 2016-10-30 1219 G5O           59  14     US5UC         59  16     1
QSO: 14269 PH 2016-10-30 1219 G5O           59  14     W2OIB         59  05     1
QSO: 21223 PH 2016-10-30 1220 G5O           59  14     GW4BLE        59  14     0
QSO: 14269 PH 2016-10-30 1220 G5O           59  14     N2BEG         59  05     1
QSO: 14269 PH 2016-10-30 1221 G5O           59  14     N4AA          59  05     1
QSO: 14269 PH 2016-10-30 1221 G5O           59  14     W2CG          59  05     1
QSO: 14269 PH 2016-10-30 1221 G5O           59  14     UT1US         59  16     1
QSO: 21226 PH 2016-10-30 1222 G5O           59  14     FM5DN         59  08     0
QSO: 14269 PH 2016-10-30 1223 G5O           59  14     TA2BS         59  20     1
QSO: 14269 PH 2016-10-30 1223 G5O           59  14     W8GX          59  04     1
QSO: 14269 PH 2016-10-30 1225 G5O           59  14     S50L          59  15     1
QSO: 14269 PH 2016-10-30 1226 G5O           59  14     KC1CNA        59  05     1
QSO: 14269 PH 2016-10-30 1227 G5O           59  14     KA4TOM        59  04     1
QSO: 14269 PH 2016-10-30 1227 G5O           59  14     RA3DAD        59  16     1
QSO: 14269 PH 2016-10-30 1228 G5O           59  14     N1JCW         59  05     1
QSO: 14269 PH 2016-10-30 1229 G5O           59  14     K3UW          59  05     1
QSO: 14269 PH 2016-10-30 1229 G5O           59  14     N2MM          59  05     1
QSO: 14269 PH 2016-10-30 1230 G5O           59  14     K3IPK         59  05     1
QSO: 14269 PH 2016-10-30 1230 G5O           59  14     N4SVC         59  05     1
QSO: 14269 PH 2016-10-30 1231 G5O           59  14     K8YC          59  05     1
QSO: 21374 PH 2016-10-30 1231 G5O           59  14     EF8C          59  33     0
QSO: 14269 PH 2016-10-30 1232 G5O           59  14     K1WY          59  05     1
QSO: 14269 PH 2016-10-30 1233 G5O           59  14     N2NO          59  04     1
QSO: 14269 PH 2016-10-30 1233 G5O           59  14     AB0RX         59  04     1
QSO: 14269 PH 2016-10-30 1234 G5O           59  14     N1IBM         59  05     1
QSO: 14269 PH 2016-10-30 1234 G5O           59  14     K4EZS         59  05     1
QSO: 14269 PH 2016-10-30 1235 G5O           59  14     W2VUF         59  05     1
QSO: 14269 PH 2016-10-30 1235 G5O           59  14     NK3Y          59  05     1
QSO: 14269 PH 2016-10-30 1235 G5O           59  14     W8PR          59  04     1
QSO: 21435 PH 2016-10-30 1235 G5O           59  14     EA8URT        59  33     0
QSO: 14269 PH 2016-10-30 1235 G5O           59  14     VA3MLV        59  04     1
QSO: 14269 PH 2016-10-30 1236 G5O           59  14     K3EL          59  05     1
QSO: 21442 PH 2016-10-30 1236 G5O           59  14     EA8BQM        59  33     0
QSO: 14269 PH 2016-10-30 1237 G5O           59  14     AA4JR         59  05     1
QSO: 14269 PH 2016-10-30 1237 G5O           59  14     KB1EFS        59  05     1
QSO: 14269 PH 2016-10-30 1238 G5O           59  14     VE2DXY        59  02     1
QSO: 14269 PH 2016-10-30 1238 G5O           59  14     W2RX          59  05     1
QSO: 14269 PH 2016-10-30 1238 G5O           59  14     K3OQ          59  05     1
QSO: 14269 PH 2016-10-30 1239 G5O           59  14     N1DID         59  05     1
QSO: 14269 PH 2016-10-30 1239 G5O           59  14     RT2H          59  16     1
QSO: 14269 PH 2016-10-30 1240 G5O           59  14     K8GM          59  04     1
QSO: 21423 PH 2016-10-30 1240 G5O           59  14     PY5FO         59  11     0
QSO: 14269 PH 2016-10-30 1240 G5O           59  14     DL1JGO        59  14     1
QSO: 14269 PH 2016-10-30 1240 G5O           59  14     N5AW          59  04     1
QSO: 14269 PH 2016-10-30 1241 G5O           59  14     KC9WAV        59  04     1
QSO: 14269 PH 2016-10-30 1241 G5O           59  14     N4RJ          59  05     1
QSO: 21420 PH 2016-10-30 1241 G5O           59  14     OD5ZZ         59  20     0
QSO: 14269 PH 2016-10-30 1241 G5O           59  14     N3JT          59  05     1
QSO: 14269 PH 2016-10-30 1241 G5O           59  14     S52K          59  15     1
QSO: 14269 PH 2016-10-30 1242 G5O           59  14     W3JX          59  05     1
QSO: 21407 PH 2016-10-30 1244 G5O           59  14     CX5UA         59  13     0
