START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: NH
CALLSIGN: KC1XX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 35394375
OPERATORS: KC1XX W1UE W1FV WA1Z DL1MGB K1EA K1QX N1KWF K1TR W2RQ KM3T
QSO:  3507 CW 2011-11-26 0252 KC1XX         599 5      UT7EM         599 16     0
QSO:  7001 CW 2011-11-26 0252 KC1XX         599 5      IK3ORD        599 15     0
QSO:  7001 CW 2011-11-26 0252 KC1XX         599 5      UW3U          599 16     0
QSO:  3507 CW 2011-11-26 0252 KC1XX         599 5      RM2U          599 16     0
QSO: 14015 CW 2011-11-26 0252 KC1XX         599 5      KL7RA         599 01     0
QSO:  3507 CW 2011-11-26 0253 KC1XX         599 5      F4CVT         599 14     0
QSO:  7015 CW 2011-11-26 0253 KC1XX         599 5      II1A          599 15     0
QSO:  7001 CW 2011-11-26 0253 KC1XX         599 5      SP6LV         599 15     0
QSO:  1844 CW 2011-11-26 0253 KC1XX         599 5      W8DW          599 04     0
QSO:  3544 CW 2011-11-26 0253 KC1XX         599 5      9H9BH         599 15     0
QSO:  7001 CW 2011-11-26 0253 KC1XX         599 5      LA5LJA        599 14     0
QSO:  7014 CW 2011-11-26 0253 KC1XX         599 5      YU1UN         599 15     0
QSO:  7001 CW 2011-11-26 0254 KC1XX         599 5      LA8OM         599 14     0
QSO:  1844 CW 2011-11-26 0254 KC1XX         599 5      W2LE          599 05     0
QSO:  3507 CW 2011-11-26 0254 KC1XX         599 5      G3ZGC         599 14     0
QSO:  3507 CW 2011-11-26 0254 KC1XX         599 5      K2SG          599 05     0
QSO:  1844 CW 2011-11-26 0255 KC1XX         599 5      VE3MGY        599 04     0
QSO:  3507 CW 2011-11-26 0255 KC1XX         599 5      OH8L          599 15     0
QSO:  1844 CW 2011-11-26 0255 KC1XX         599 5      W3OA          599 05     0
QSO:  7016 CW 2011-11-26 0255 KC1XX         599 5      S57AL         599 15     0
QSO:  7001 CW 2011-11-26 0255 KC1XX         599 5      R2SA          599 16     0
QSO:  3507 CW 2011-11-26 0255 KC1XX         599 5      G3WMX         599 14     0
QSO:  1844 CW 2011-11-26 0255 KC1XX         599 5      VE3JM         599 04     0
QSO:  3507 CW 2011-11-26 0256 KC1XX         599 5      DJ2IA         599 14     0
QSO:  7001 CW 2011-11-26 0256 KC1XX         599 5      RK4YJ         599 16     0
QSO: 14015 CW 2011-11-26 0256 KC1XX         599 5      DF9LJ         599 14     0
QSO:  3507 CW 2011-11-26 0256 KC1XX         599 5      RM3Z          599 16     0
QSO:  3507 CW 2011-11-26 0256 KC1XX         599 5      VA2OP         599 05     0
QSO:  7001 CW 2011-11-26 0256 KC1XX         599 5      DF1LX         599 14     0
QSO:  3539 CW 2011-11-26 0256 KC1XX         599 5      HQ9R          599 07     0
QSO:  7001 CW 2011-11-26 0256 KC1XX         599 5      RA3SL         599 16     0
QSO:  7022 CW 2011-11-26 0256 KC1XX         599 5      EA2EA         599 14     0
QSO:  7001 CW 2011-11-26 0257 KC1XX         599 5      LP1H          599 13     0
QSO:  3507 CW 2011-11-26 0257 KC1XX         599 5      SP5CNA        599 15     0
QSO:  7001 CW 2011-11-26 0257 KC1XX         599 5      OK2FYM        599 15     0
QSO:  7022 CW 2011-11-26 0258 KC1XX         599 5      YR8I          599 20     0
QSO:  3507 CW 2011-11-26 0258 KC1XX         599 5      W2KQ          599 05     0
QSO:  3507 CW 2011-11-26 0258 KC1XX         599 5      DM2M          599 14     0
QSO:  7001 CW 2011-11-26 0258 KC1XX         599 5      PA3CWN        599 14     0
QSO:  7023 CW 2011-11-26 0258 KC1XX         599 5      IB3X          599 15     0
QSO:  3507 CW 2011-11-26 0258 KC1XX         599 5      HG8C          599 15     0
QSO:  3507 CW 2011-11-26 0259 KC1XX         599 5      SN3R          599 15     0
QSO:  7001 CW 2011-11-26 0259 KC1XX         599 5      VE7VR         599 03     0
QSO:  1812 CW 2011-11-26 0259 KC1XX         599 5      F6CEL         599 14     0
QSO:  3507 CW 2011-11-26 0259 KC1XX         599 5      RQ3M          599 16     0
QSO:  7001 CW 2011-11-26 0259 KC1XX         599 5      DL6ON         599 14     0
QSO:  3507 CW 2011-11-26 0259 KC1XX         599 5      DJ1AA         599 14     0
QSO:  7024 CW 2011-11-26 0259 KC1XX         599 5      9A1P          599 15     0
QSO:  3507 CW 2011-11-26 0259 KC1XX         599 5      DK0AE         599 14     0
QSO: 14012 CW 2011-11-26 0259 KC1XX         599 5      YT9A          599 15     0
QSO:  3507 CW 2011-11-26 0259 KC1XX         599 5      RO7M          599 16     0
QSO:  7001 CW 2011-11-26 0300 KC1XX         599 5      UW7RV         599 16     0
QSO:  7025 CW 2011-11-26 0300 KC1XX         599 5      TM6M          599 14     0
QSO:  1813 CW 2011-11-26 0300 KC1XX         599 5      EA1EVR        599 14     0
QSO:  3507 CW 2011-11-26 0300 KC1XX         599 5      DL8DAZ        599 14     0
QSO:  7001 CW 2011-11-26 0300 KC1XX         599 5      RG5A          599 16     0
QSO:  7001 CW 2011-11-26 0300 KC1XX         599 5      S52W          599 15     0
QSO:  7025 CW 2011-11-26 0300 KC1XX         599 5      SO9Q          599 15     0
QSO:  3507 CW 2011-11-26 0300 KC1XX         599 5      LY5G          599 15     0
QSO:  3507 CW 2011-11-26 0300 KC1XX         599 5      DF5ZV         599 14     0
QSO:  1813 CW 2011-11-26 0300 KC1XX         599 5      S53O          599 15     0
QSO:  7024 CW 2011-11-26 0300 KC1XX         599 5      RT5G          599 16     0
QSO:  3507 CW 2011-11-26 0301 KC1XX         599 5      R7AO          599 16     0
QSO:  7044 CW 2011-11-26 0301 KC1XX         599 5      TO3A          599 08     0
QSO:  3507 CW 2011-11-26 0301 KC1XX         599 5      G3RSD         599 14     0
QSO:  3507 CW 2011-11-26 0301 KC1XX         599 5      4X4DK         599 20     0
QSO:  3507 CW 2011-11-26 0302 KC1XX         599 5      SV1ENG        599 20     0
QSO: 28025 CW 2011-11-26 0302 KC1XX         599 5      PW2D          599 11     0
QSO:  3507 CW 2011-11-26 0302 KC1XX         599 5      HA7YS         599 15     0
QSO:  7001 CW 2011-11-26 0302 KC1XX         599 5      K5ND          599 04     0
QSO:  3507 CW 2011-11-26 0302 KC1XX         599 5      UA9FGJ        599 17     0
QSO:  7001 CW 2011-11-26 0302 KC1XX         599 5      YU2AA         599 15     0
QSO:  3507 CW 2011-11-26 0302 KC1XX         599 5      RA6AN         599 16     0
QSO:  3507 CW 2011-11-26 0303 KC1XX         599 5      OM2DT         599 15     0
QSO:  7061 CW 2011-11-26 0303 KC1XX         599 5      AL9A          599 01     0
QSO:  1815 CW 2011-11-26 0303 KC1XX         599 5      EA6SX         599 14     0
QSO:  3507 CW 2011-11-26 0303 KC1XX         599 5      DF8XC         599 14     0
QSO: 14015 CW 2011-11-26 0303 KC1XX         599 5      P33W          599 20     0
QSO:  7001 CW 2011-11-26 0303 KC1XX         599 5      YO4DW         599 20     0
QSO:  7099 CW 2011-11-26 0303 KC1XX         599 5      UW5U          599 16     0
QSO:  1816 CW 2011-11-26 0304 KC1XX         599 5      OK1DCF        599 15     0
QSO:  7001 CW 2011-11-26 0304 KC1XX         599 5      HB9AIY        599 14     0
QSO:  7001 CW 2011-11-26 0304 KC1XX         599 5      R2DW          599 16     0
QSO: 14015 CW 2011-11-26 0305 KC1XX         599 5      W5RDW         599 04     0
QSO:  7093 CW 2011-11-26 0305 KC1XX         599 5      IS0/K7QB      599 15     0
QSO:  3507 CW 2011-11-26 0305 KC1XX         599 5      UA9CNV        599 17     0
QSO:  3536 CW 2011-11-26 0306 KC1XX         599 5      CR3L          599 33     0
QSO:  1821 CW 2011-11-26 0306 KC1XX         599 5      VA2EW         599 05     0
QSO:  3507 CW 2011-11-26 0306 KC1XX         599 5      RX3VF         599 16     0
QSO:  7001 CW 2011-11-26 0306 KC1XX         599 5      LZ2FQ         599 20     0
QSO:  1822 CW 2011-11-26 0307 KC1XX         599 5      PA3AAV        599 14     0
QSO:  7001 CW 2011-11-26 0307 KC1XX         599 5      DK2CX         599 14     0
QSO:  3507 CW 2011-11-26 0307 KC1XX         599 5      RD3TF         599 16     0
QSO:  7001 CW 2011-11-26 0307 KC1XX         599 5      S51F          599 15     0
QSO:  7001 CW 2011-11-26 0308 KC1XX         599 5      F5OHV         599 14     0
QSO:  3507 CW 2011-11-26 0308 KC1XX         599 5      OM7OM         599 15     0
QSO:  7001 CW 2011-11-26 0308 KC1XX         599 5      F5BBD         599 14     0
QSO:  7001 CW 2011-11-26 0308 KC1XX         599 5      OM4XA         599 15     0
QSO:  3507 CW 2011-11-26 0308 KC1XX         599 5      UR0IQ         599 16     0
QSO:  1840 CW 2011-11-26 0308 KC1XX         599 5      J6M           599 08     0
QSO: 14015 CW 2011-11-26 0308 KC1XX         599 5      PY5KC         599 11     0
QSO:  7001 CW 2011-11-26 0308 KC1XX         599 5      DL4SL         599 14     0
QSO:  7001 CW 2011-11-26 0309 KC1XX         599 5      YR1A          599 20     0
QSO:  7001 CW 2011-11-26 0309 KC1XX         599 5      RN3A          599 16     0
QSO:  3507 CW 2011-11-26 0309 KC1XX         599 5      VE7UF         599 03     0
QSO:  1808 CW 2011-11-26 0309 KC1XX         599 5      VE9HF         599 05     0
QSO:  7001 CW 2011-11-26 0309 KC1XX         599 5      YU1KT         599 15     0
QSO:  3507 CW 2011-11-26 0310 KC1XX         599 5      DJ2XC         599 14     0
QSO:  7085 CW 2011-11-26 0310 KC1XX         599 5      YT9M          599 15     0
QSO:  7001 CW 2011-11-26 0310 KC1XX         599 5      K6WSC         599 03     0
QSO:  3507 CW 2011-11-26 0310 KC1XX         599 5      S53F          599 15     0
QSO:  7001 CW 2011-11-26 0310 KC1XX         599 5      UT5UNZ        599 16     0
QSO:  3507 CW 2011-11-26 0310 KC1XX         599 5      SP9DLY        599 15     0
QSO:  3507 CW 2011-11-26 0311 KC1XX         599 5      OK1VD         599 15     0
QSO:  7001 CW 2011-11-26 0311 KC1XX         599 5      UX5UU         599 16     0
QSO:  3507 CW 2011-11-26 0311 KC1XX         599 5      EW1IP         599 16     0
QSO:  7001 CW 2011-11-26 0311 KC1XX         599 5      RW4FE         599 16     0
QSO:  3516 CW 2011-11-26 0311 KC1XX         599 5      OY1CT         599 14     0
QSO:  7082 CW 2011-11-26 0311 KC1XX         599 5      IV3UHL        599 15     0
QSO:  7001 CW 2011-11-26 0311 KC1XX         599 5      UA4AMT        599 16     0
QSO:  7001 CW 2011-11-26 0312 KC1XX         599 5      SO2O          599 15     0
QSO:  3507 CW 2011-11-26 0312 KC1XX         599 5      E71DX         599 15     0
QSO:  1830 CW 2011-11-26 0312 KC1XX         599 5      DF0HQ         599 14     0
QSO:  7001 CW 2011-11-26 0312 KC1XX         599 5      OH8FKU        599 15     0
QSO:  3507 CW 2011-11-26 0312 KC1XX         599 5      SP6EIY        599 15     0
QSO:  7001 CW 2011-11-26 0312 KC1XX         599 5      YO8RFS        599 20     0
QSO:  7078 CW 2011-11-26 0313 KC1XX         599 5      Z35G          599 15     0
QSO:  7001 CW 2011-11-26 0313 KC1XX         599 5      UA9BS         599 17     0
QSO:  3507 CW 2011-11-26 0313 KC1XX         599 5      DK2FG         599 14     0
QSO: 14019 CW 2011-11-26 0313 KC1XX         599 5      A45XR         599 21     0
QSO:  3507 CW 2011-11-26 0313 KC1XX         599 5      OH8X          599 15     0
QSO:  7001 CW 2011-11-26 0313 KC1XX         599 5      UT4EK         599 16     0
QSO:  7001 CW 2011-11-26 0314 KC1XX         599 5      YO9AGI        599 20     0
QSO:  3508 CW 2011-11-26 0314 KC1XX         599 5      TK4W          599 15     0
QSO:  7001 CW 2011-11-26 0315 KC1XX         599 5      E77TA         599 15     0
QSO:  7073 CW 2011-11-26 0315 KC1XX         599 5      9A2L          599 15     0
QSO:  3507 CW 2011-11-26 0315 KC1XX         599 5      IK1RQQ        599 15     0
QSO:  1842 CW 2011-11-26 0315 KC1XX         599 5      EA6FO         599 14     0
QSO:  3507 CW 2011-11-26 0315 KC1XX         599 5      SP6GCU        599 15     0
QSO:  7001 CW 2011-11-26 0315 KC1XX         599 5      OM8ON         599 15     0
QSO:  3507 CW 2011-11-26 0315 KC1XX         599 5      LZ2DF         599 20     0
QSO:  7072 CW 2011-11-26 0316 KC1XX         599 5      SV1JGX        599 20     0
QSO:  3507 CW 2011-11-26 0316 KC1XX         599 5      UY5ZI         599 16     0
QSO:  1844 CW 2011-11-26 0316 KC1XX         599 5      VE3CR         599 04     0
QSO:  3507 CW 2011-11-26 0316 KC1XX         599 5      RA4HMT        599 16     0
QSO:  3507 CW 2011-11-26 0317 KC1XX         599 5      S54X          599 15     0
QSO:  7001 CW 2011-11-26 0317 KC1XX         599 5      ZS1SA         599 38     0
QSO:  3538 CW 2011-11-26 0317 KC1XX         599 5      MD2C          599 14     0
QSO:  7001 CW 2011-11-26 0318 KC1XX         599 5      LZ9R          599 20     0
QSO:  7071 CW 2011-11-26 0318 KC1XX         599 5      TC2A          599 20     0
QSO:  7001 CW 2011-11-26 0318 KC1XX         599 5      R7AO          599 16     0
QSO:  3507 CW 2011-11-26 0318 KC1XX         599 5      DK1FT         599 14     0
QSO:  3507 CW 2011-11-26 0318 KC1XX         599 5      OM7LM         599 15     0
QSO:  7067 CW 2011-11-26 0318 KC1XX         599 5      SI9AM         599 14     0
QSO:  7001 CW 2011-11-26 0319 KC1XX         599 5      OH2XX         599 15     0
QSO:  7067 CW 2011-11-26 0319 KC1XX         599 5      OE2BZL        599 15     0
QSO:  7001 CW 2011-11-26 0319 KC1XX         599 5      OK2CMW        599 15     0
QSO:  3507 CW 2011-11-26 0319 KC1XX         599 5      LZ8E          599 20     0
QSO:  7066 CW 2011-11-26 0319 KC1XX         599 5      OH2BAH        599 15     0
QSO:  3507 CW 2011-11-26 0319 KC1XX         599 5      EI4HQ         599 14     0
QSO:  7001 CW 2011-11-26 0319 KC1XX         599 5      E73TTT        599 15     0
QSO:  7099 CW 2011-11-26 0320 KC1XX         599 5      LY6A          599 15     0
QSO:  3507 CW 2011-11-26 0320 KC1XX         599 5      RA1AL         599 16     0
QSO:  7001 CW 2011-11-26 0321 KC1XX         599 5      W5UX          599 04     0
QSO: 14017 CW 2011-11-26 0321 KC1XX         599 5      8Q7DV         599 22     0
QSO:  7001 CW 2011-11-26 0321 KC1XX         599 5      US3IZ         599 16     0
QSO:  3507 CW 2011-11-26 0322 KC1XX         599 5      SE6N          599 14     0
QSO:  7001 CW 2011-11-26 0322 KC1XX         599 5      HB9WDY        599 14     0
QSO: 14024 CW 2011-11-26 0322 KC1XX         599 5      UP5P          599 17     0
QSO:  7001 CW 2011-11-26 0322 KC1XX         599 5      YO5OAG        599 20     0
QSO:  3507 CW 2011-11-26 0322 KC1XX         599 5      UA4ALI        599 16     0
QSO:  3507 CW 2011-11-26 0323 KC1XX         599 5      RA3SL         599 16     0
QSO:  7001 CW 2011-11-26 0323 KC1XX         599 5      OK2SGW        599 15     0
QSO:  3507 CW 2011-11-26 0323 KC1XX         599 5      UA4CR         599 16     0
QSO:  3507 CW 2011-11-26 0324 KC1XX         599 5      EW4AA         599 16     0
QSO:  3507 CW 2011-11-26 0324 KC1XX         599 5      OK1DOT        599 15     0
QSO:  7001 CW 2011-11-26 0324 KC1XX         599 5      OK2ZL         599 15     0
QSO:  7001 CW 2011-11-26 0325 KC1XX         599 5      M0AEK         599 14     0
QSO:  3507 CW 2011-11-26 0325 KC1XX         599 5      SM4DQE        599 14     0
QSO:  3507 CW 2011-11-26 0325 KC1XX         599 5      DL8SCG        599 14     0
QSO:  7063 CW 2011-11-26 0325 KC1XX         599 5      EI6BT         599 14     0
QSO:  3507 CW 2011-11-26 0325 KC1XX         599 5      UR5IHQ        599 16     0
QSO:  7001 CW 2011-11-26 0326 KC1XX         599 5      DL7UGO        599 14     0
QSO:  3507 CW 2011-11-26 0326 KC1XX         599 5      DL9EO         599 14     0
QSO:  7001 CW 2011-11-26 0326 KC1XX         599 5      S52OP         599 15     0
QSO:  3507 CW 2011-11-26 0326 KC1XX         599 5      UT3NF         599 16     0
QSO:  7059 CW 2011-11-26 0326 KC1XX         599 5      UA5A          599 16     0
QSO:  3507 CW 2011-11-26 0326 KC1XX         599 5      UA3YCX        599 16     0
QSO:  7001 CW 2011-11-26 0326 KC1XX         599 5      RW9QA         599 17     0
QSO:  3507 CW 2011-11-26 0326 KC1XX         599 5      I0GKP         599 15     0
QSO:  7057 CW 2011-11-26 0327 KC1XX         599 5      YT9X          599 15     0
QSO:  3507 CW 2011-11-26 0327 KC1XX         599 5      LZ5R          599 20     0
QSO:  7001 CW 2011-11-26 0327 KC1XX         599 5      LY9A          599 15     0
QSO: 14015 CW 2011-11-26 0327 KC1XX         599 5      VE3YAA        599 04     0
QSO:  3566 CW 2011-11-26 0327 KC1XX         599 5      IT9INO        599 15     0
QSO:  3507 CW 2011-11-26 0328 KC1XX         599 5      OK1AOZ        599 15     0
QSO:  7055 CW 2011-11-26 0328 KC1XX         599 5      9A8M          599 15     0
QSO:  3507 CW 2011-11-26 0328 KC1XX         599 5      SO2O          599 15     0
QSO:  3507 CW 2011-11-26 0328 KC1XX         599 5      F6FTB         599 14     0
QSO:  7001 CW 2011-11-26 0328 KC1XX         599 5      YL2KO         599 15     0
QSO:  3507 CW 2011-11-26 0328 KC1XX         599 5      DD1A          599 14     0
QSO:  7053 CW 2011-11-26 0329 KC1XX         599 5      UA3R          599 16     0
QSO:  7051 CW 2011-11-26 0329 KC1XX         599 5      ON7BJ         599 14     0
QSO:  7001 CW 2011-11-26 0329 KC1XX         599 5      SP3DOF        599 15     0
QSO:  7001 CW 2011-11-26 0330 KC1XX         599 5      IK0VVG        599 15     0
QSO:  3507 CW 2011-11-26 0330 KC1XX         599 5      S52P          599 15     0
QSO:  3552 CW 2011-11-26 0330 KC1XX         599 5      VE2EKA        599 02     0
QSO:  3507 CW 2011-11-26 0330 KC1XX         599 5      SO6C          599 15     0
QSO:  7001 CW 2011-11-26 0330 KC1XX         599 5      UY5ZI         599 16     0
QSO:  3507 CW 2011-11-26 0331 KC1XX         599 5      LA/RZ3DA      599 14     0
QSO:  7070 CW 2011-11-26 0331 KC1XX         599 5      9Y4W          599 09     0
QSO:  3507 CW 2011-11-26 0331 KC1XX         599 5      G4WLC         599 14     0
QSO:  3507 CW 2011-11-26 0332 KC1XX         599 5      UR4MTJ        599 16     0
QSO:  7001 CW 2011-11-26 0332 KC1XX         599 5      DK8NT         599 14     0
QSO:  7001 CW 2011-11-26 0332 KC1XX         599 5      RV3TG         599 16     0
QSO:  3507 CW 2011-11-26 0332 KC1XX         599 5      LY2N          599 15     0
QSO:  7001 CW 2011-11-26 0332 KC1XX         599 5      HA5PT         599 15     0
QSO:  3550 CW 2011-11-26 0333 KC1XX         599 5      HK1MW         599 09     0
QSO:  7001 CW 2011-11-26 0333 KC1XX         599 5      YR8I          599 20     0
QSO:  7001 CW 2011-11-26 0333 KC1XX         599 5      DL7ON         599 14     0
QSO:  1844 CW 2011-11-26 0334 KC1XX         599 5      VA1MM         599 05     0
QSO:  3507 CW 2011-11-26 0334 KC1XX         599 5      LY3QA         599 15     0
QSO:  7076 CW 2011-11-26 0334 KC1XX         599 5      PV0F          599 11     0
QSO:  3507 CW 2011-11-26 0334 KC1XX         599 5      RU3FT         599 16     0
QSO: 14015 CW 2011-11-26 0334 KC1XX         599 5      LU1AW         599 13     0
