START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RG61PP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: R2BW, R3DCB, RA1ZZ, RA3ATX, RX3APM, RT5C, RN2FA, RN5M, RK6MC
QSO:  1831 CW 2023-04-08 2241 RG61PP        599 YG     R8CT          599 30    
QSO:  7021 CW 2023-04-08 2241 RG61PP        599 YG     OK7CM         599 28    
QSO:  1831 CW 2023-04-08 2242 RG61PP        599 YG     R1NW          599 19    
QSO:  1831 CW 2023-04-08 2242 RG61PP        599 YG     RN9N          599 30    
QSO:  3509 CW 2023-04-08 2242 RG61PP        599 YG     RN9U          599 31    
QSO:  1831 CW 2023-04-08 2242 RG61PP        599 YG     E79D          599 28    
QSO:  1831 CW 2023-04-08 2242 RG61PP        599 YG     RD8D          599 30    
QSO:  1831 CW 2023-04-08 2242 RG61PP        599 YG     RW0A          599 SA    
QSO:  1831 CW 2023-04-08 2243 RG61PP        599 YG     R7MM          599 29    
QSO:  1831 CW 2023-04-08 2243 RG61PP        599 YG     UG8F          599 30    
QSO:  3509 CW 2023-04-08 2243 RG61PP        599 YG     DL1DBR        599 28    
QSO:  1831 CW 2023-04-08 2243 RG61PP        599 YG     YT8A          599 28    
QSO:  1831 CW 2023-04-08 2244 RG61PP        599 YG     R2BP          599 29    
QSO:  1831 CW 2023-04-08 2244 RG61PP        599 YG     HA7UI         599 28    
QSO:  7021 CW 2023-04-08 2244 RG61PP        599 YG     HB9CGL        599 28    
QSO:  1831 CW 2023-04-08 2244 RG61PP        599 YG     UA4FCO        599 29    
QSO:  3509 CW 2023-04-08 2244 RG61PP        599 YG     UN7CAW        599 30    
QSO:  1831 CW 2023-04-08 2244 RG61PP        599 YG     RC9T          599 30    
QSO:  3509 CW 2023-04-08 2245 RG61PP        599 YG     YU5T          599 28    
QSO:  1831 CW 2023-04-08 2245 RG61PP        599 YG     UI8C          599 30    
QSO:  1831 CW 2023-04-08 2245 RG61PP        599 YG     UA6CC         599 29    
QSO:  7021 CW 2023-04-08 2245 RG61PP        599 YG     UA6GO         599 29    
QSO:  1831 CW 2023-04-08 2245 RG61PP        599 YG     R9MA          599 31    
QSO:  1831 CW 2023-04-08 2246 RG61PP        599 YG     RK3ER         599 29    
QSO:  1831 CW 2023-04-08 2246 RG61PP        599 YG     UA3QGT        599 29    
QSO:  1831 CW 2023-04-08 2246 RG61PP        599 YG     EW8DX         599 29    
QSO:  1831 CW 2023-04-08 2247 RG61PP        599 YG     RD1T          599 29    
QSO:  1831 CW 2023-04-08 2247 RG61PP        599 YG     UA4AGT        599 29    
QSO:  1831 CW 2023-04-08 2248 RG61PP        599 YG     RT3F          599 CP    
QSO:  7021 CW 2023-04-08 2248 RG61PP        599 YG     RA7M          599 29    
QSO:  1831 CW 2023-04-08 2248 RG61PP        599 YG     RN3S          599 29    
QSO:  3509 CW 2023-04-08 2248 RG61PP        599 YG     RG5A/6        599 29    
QSO:  1831 CW 2023-04-08 2248 RG61PP        599 YG     RG9A          599 30    
QSO:  1831 CW 2023-04-08 2248 RG61PP        599 YG     RT5P          599 29    
QSO:  1831 CW 2023-04-08 2249 RG61PP        599 YG     UA4S          599 29    
QSO:  7021 CW 2023-04-08 2249 RG61PP        599 YG     DF3NA         599 28    
QSO:  3509 CW 2023-04-08 2249 RG61PP        599 YG     R9CM          599 30    
QSO:  3509 CW 2023-04-08 2249 RG61PP        599 YG     RC6U          599 29    
QSO:  1831 CW 2023-04-08 2249 RG61PP        599 YG     R8TT          599 AU    
QSO:  7021 CW 2023-04-08 2250 RG61PP        599 YG     R5QQ          599 29    
QSO:  3509 CW 2023-04-08 2250 RG61PP        599 YG     RA4HBS        599 30    
QSO:  3509 CW 2023-04-08 2251 RG61PP        599 YG     DL4ME         599 28    
QSO:  3509 CW 2023-04-08 2251 RG61PP        599 YG     R4WDX         599 30    
QSO:  1831 CW 2023-04-08 2251 RG61PP        599 YG     MM9I          599 27    
QSO:  7021 CW 2023-04-08 2252 RG61PP        599 YG     S57DX         599 28    
QSO:  1831 CW 2023-04-08 2252 RG61PP        599 YG     D1CW          599 29    
QSO:  7021 CW 2023-04-08 2253 RG61PP        599 YG     R5AG          599 AL    
QSO:  3509 CW 2023-04-08 2253 RG61PP        599 YG     OM6TU         599 28    
QSO:  3509 CW 2023-04-08 2253 RG61PP        599 YG     HA5BMS        599 28    
QSO:  1831 CW 2023-04-08 2253 RG61PP        599 YG     R3XX          599 29    
QSO:  1831 CW 2023-04-08 2253 RG61PP        599 YG     RK3DK         599 29    
QSO:  1831 CW 2023-04-08 2254 RG61PP        599 YG     RA3AN         599 29    
QSO:  3509 CW 2023-04-08 2254 RG61PP        599 YG     E7/Z35M       599 28    
QSO:  3509 CW 2023-04-08 2254 RG61PP        599 YG     R4II          599 29    
QSO:  1831 CW 2023-04-08 2254 RG61PP        599 YG     RV3LO         599 29    
QSO:  1831 CW 2023-04-08 2254 RG61PP        599 YG     RA3GAA        599 29    
QSO:  3509 CW 2023-04-08 2255 RG61PP        599 YG     UA4HAZ        599 29    
QSO:  1831 CW 2023-04-08 2255 RG61PP        599 YG     DL5ARM        599 28    
QSO:  1831 CW 2023-04-08 2255 RG61PP        599 YG     R4RN          599 30    
QSO:  7015 CW 2023-04-08 2255 RG61PP        599 YG     DL1USB        599 28    
QSO:  1831 CW 2023-04-08 2255 RG61PP        599 YG     R9UG          599 31    
QSO:  3509 CW 2023-04-08 2255 RG61PP        599 YG     R8CT          599 30    
QSO:  3509 CW 2023-04-08 2256 RG61PP        599 YG     RO5X          599 29    
QSO:  3509 CW 2023-04-08 2256 RG61PP        599 YG     R5WW          599 29    
QSO:  1867 PH 2023-04-08 2257 RG61PP        59  YG     R4HIA         59  29    
QSO:  7015 CW 2023-04-08 2257 RG61PP        599 YG     RG2X          599 RK    
QSO:  1867 PH 2023-04-08 2258 RG61PP        59  YG     RG9A          59  30    
QSO:  7015 CW 2023-04-08 2258 RG61PP        599 YG     R3OR          599 29    
QSO:  1867 PH 2023-04-08 2258 RG61PP        59  YG     RT3F          59  CP    
QSO:  1867 PH 2023-04-08 2258 RG61PP        59  YG     RC6U          59  29    
QSO:  1867 PH 2023-04-08 2258 RG61PP        59  YG     RV3LO         59  29    
QSO:  7015 CW 2023-04-08 2259 RG61PP        599 YG     G4FJW         599 27    
QSO:  1867 PH 2023-04-08 2259 RG61PP        59  YG     RM5F          59  29    
QSO:  1867 PH 2023-04-08 2259 RG61PP        59  YG     UN9L          59  30    
QSO:  7015 CW 2023-04-08 2259 RG61PP        599 YG     RV9CVA        599 30    
QSO:  1867 PH 2023-04-08 2259 RG61PP        59  YG     R5FY          59  29    
QSO:  3519 CW 2023-04-08 2259 RG61PP        599 YG     RC9T          599 30    
QSO:  7015 CW 2023-04-08 2259 RG61PP        599 YG     PG7R          599 27    
QSO:  3519 CW 2023-04-08 2300 RG61PP        599 YG     IZ4ZZB        599 28    
QSO:  1867 PH 2023-04-08 2300 RG61PP        59  YG     RN9N          59  30    
QSO:  3519 CW 2023-04-08 2300 RG61PP        599 YG     UA3QGT        599 29    
QSO:  7015 CW 2023-04-08 2300 RG61PP        599 YG     OR5T          599 27    
QSO:  1867 PH 2023-04-08 2300 RG61PP        59  YG     R5EO          59  29    
QSO:  3519 CW 2023-04-08 2300 RG61PP        599 YG     DL4CF         599 28    
QSO:  1867 PH 2023-04-08 2300 RG61PP        59  YG     EW8DX         59  29    
QSO:  7015 CW 2023-04-08 2300 RG61PP        599 YG     UA9XL         599 20    
QSO:  1867 PH 2023-04-08 2301 RG61PP        59  YG     UA3BL         59  29    
QSO:  1867 PH 2023-04-08 2301 RG61PP        59  YG     RA9V          59  31    
QSO:  3519 CW 2023-04-08 2301 RG61PP        599 YG     R9YC          599 31    
QSO:  1867 PH 2023-04-08 2301 RG61PP        59  YG     UA6CC         59  29    
QSO:  7015 CW 2023-04-08 2301 RG61PP        599 YG     UA6AKD        599 29    
QSO:  1867 PH 2023-04-08 2302 RG61PP        59  YG     RA7M          59  29    
QSO:  7015 CW 2023-04-08 2302 RG61PP        599 YG     RX3AEX        599 29    
QSO:  1867 PH 2023-04-08 2303 RG61PP        59  YG     ER3KAZ        59  29    
QSO:  7015 CW 2023-04-08 2303 RG61PP        599 YG     R3QA          599 29    
QSO:  1867 PH 2023-04-08 2303 RG61PP        59  YG     RC1W          59  29    
QSO:  1867 PH 2023-04-08 2303 RG61PP        59  YG     UA3OO         59  29    
QSO:  3518 CW 2023-04-08 2303 RG61PP        599 YG     RD1T          599 29    
QSO:  1867 PH 2023-04-08 2304 RG61PP        59  YG     EI3GZ         59  27    
QSO:  1867 PH 2023-04-08 2304 RG61PP        59  YG     YT8A          59  28    
QSO:  1867 PH 2023-04-08 2304 RG61PP        59  YG     R9RA          59  30    
QSO:  1867 PH 2023-04-08 2305 RG61PP        59  YG     RU4CK         59  29    
QSO:  1867 PH 2023-04-08 2307 RG61PP        59  YG     RC9AR         59  30    
QSO:  1867 PH 2023-04-08 2307 RG61PP        59  YG     D1CW          59  29    
QSO:  7145 PH 2023-04-08 2308 RG61PP        59  YG     NE1C          59  07    
QSO:  7145 PH 2023-04-08 2308 RG61PP        59  YG     R108M         59  RG    
QSO:  1822 CW 2023-04-08 2308 RG61PP        599 YG     RA5G          599 29    
QSO:  7145 PH 2023-04-08 2308 RG61PP        59  YG     RA0SAB        59  32    
QSO:  1822 CW 2023-04-08 2309 RG61PP        599 YG     UP4L          599 30    
QSO:  7145 PH 2023-04-08 2309 RG61PP        59  YG     UB8AAT        59  30    
QSO:  1822 CW 2023-04-08 2309 RG61PP        599 YG     UW1M          599 29    
QSO:  1822 CW 2023-04-08 2310 RG61PP        599 YG     UR7MZ         599 29    
QSO:  1822 CW 2023-04-08 2310 RG61PP        599 YG     RK9CYA        599 30    
QSO:  1822 CW 2023-04-08 2310 RG61PP        599 YG     EW1I          599 29    
QSO:  3606 PH 2023-04-08 2310 RG61PP        59  YG     R8WX          59  30    
QSO:  1822 CW 2023-04-08 2311 RG61PP        599 YG     YU7KW         599 28    
QSO:  3606 PH 2023-04-08 2311 RG61PP        59  YG     R9SDV         59  30    
QSO:  1822 CW 2023-04-08 2311 RG61PP        599 YG     RA7M          599 29    
QSO:  7145 PH 2023-04-08 2311 RG61PP        59  YG     UI7D          59  29    
QSO:  1822 CW 2023-04-08 2311 RG61PP        599 YG     UA9SEC        599 30    
QSO:  3606 PH 2023-04-08 2311 RG61PP        59  YG     RA5AD         59  29    
QSO:  3606 PH 2023-04-08 2311 RG61PP        59  YG     DF1MM         59  28    
QSO:  1822 CW 2023-04-08 2311 RG61PP        599 YG     RV9CVA        599 30    
QSO:  7145 PH 2023-04-08 2311 RG61PP        59  YG     W1OW          59  08    
QSO:  3606 PH 2023-04-08 2312 RG61PP        59  YG     YT1KC         59  28    
QSO:  3606 PH 2023-04-08 2312 RG61PP        59  YG     RC9AR         59  30    
QSO:  1822 CW 2023-04-08 2312 RG61PP        599 YG     RT2X          599 29    
QSO:  3606 PH 2023-04-08 2312 RG61PP        59  YG     R4HIA         59  29    
QSO:  3606 PH 2023-04-08 2313 RG61PP        59  YG     RY0A          59  32    
QSO:  1822 CW 2023-04-08 2313 RG61PP        599 YG     UB8Y          599 31    
QSO:  7145 PH 2023-04-08 2313 RG61PP        59  YG     R7AT          59  29    
QSO:  1822 CW 2023-04-08 2313 RG61PP        599 YG     HA7RY         599 28    
QSO:  1822 CW 2023-04-08 2314 RG61PP        599 YG     RL2H          599 29    
QSO:  1822 CW 2023-04-08 2314 RG61PP        599 YG     UA6GO         599 29    
QSO:  3606 PH 2023-04-08 2314 RG61PP        59  YG     RN9AVE        59  30    
QSO:  3606 PH 2023-04-08 2315 RG61PP        59  YG     UA3BL         59  29    
QSO:  1822 CW 2023-04-08 2315 RG61PP        599 YG     R4ACY         599 29    
QSO:  3606 PH 2023-04-08 2315 RG61PP        59  YG     UA4WGM        59  30    
QSO:  7145 PH 2023-04-08 2315 RG61PP        59  YG     IU0PCX        59  28    
QSO:  3606 PH 2023-04-08 2315 RG61PP        59  YG     R5AG          59  AL    
QSO:  7145 PH 2023-04-08 2315 RG61PP        59  YG     AP5ASR        59  41    
QSO:  7145 PH 2023-04-08 2316 RG61PP        59  YG     AP5ARS        59  41    
QSO:  3606 PH 2023-04-08 2316 RG61PP        59  YG     R6XBK         59  29    
QSO:  3606 PH 2023-04-08 2317 RG61PP        59  YG     RC6U          59  29    
QSO:  3606 PH 2023-04-08 2317 RG61PP        59  YG     R9CM          59  30    
QSO:  3606 PH 2023-04-08 2317 RG61PP        59  YG     RA4CCK        59  29    
QSO:  3606 PH 2023-04-08 2317 RG61PP        59  YG     RV3A          59  29    
QSO:  3606 PH 2023-04-08 2317 RG61PP        59  YG     R3WA          59  29    
QSO:  3606 PH 2023-04-08 2318 RG61PP        59  YG     UA4FCO        59  29    
QSO:  7145 PH 2023-04-08 2318 RG61PP        59  YG     R9MA          59  31    
QSO:  3606 PH 2023-04-08 2319 RG61PP        59  YG     UB8AAT        59  30    
QSO:  7145 PH 2023-04-08 2319 RG61PP        59  YG     UA9R          59  30    
QSO:  7145 PH 2023-04-08 2319 RG61PP        59  YG     R5EO          59  29    
QSO:  7145 PH 2023-04-08 2320 RG61PP        59  YG     RT3F          59  CP    
QSO:  7145 PH 2023-04-08 2320 RG61PP        59  YG     RW3RN         59  29    
QSO:  7145 PH 2023-04-08 2321 RG61PP        59  YG     RY0A          59  32    
QSO:  3606 PH 2023-04-08 2321 RG61PP        59  YG     R3EP          59  29    
QSO:  3606 PH 2023-04-08 2323 RG61PP        59  YG     R9MA          59  31    
QSO:  1866 PH 2023-04-08 2323 RG61PP        59  YG     UA4S          59  29    
QSO:  3606 PH 2023-04-08 2323 RG61PP        59  YG     RV7M          59  29    
QSO:  1853 PH 2023-04-08 2323 RG61PP        59  YG     RA4PBE        59  29    
QSO:  7145 PH 2023-04-08 2323 RG61PP        59  YG     DL/SQ8DLD     59  28    
QSO:  1858 PH 2023-04-08 2324 RG61PP        59  YG     RA4HBS        59  30    
QSO:  3606 PH 2023-04-08 2324 RG61PP        59  YG     HA8WI         59  28    
QSO:  1876 PH 2023-04-08 2325 RG61PP        59  YG     UA7K          59  29    
QSO:  1876 PH 2023-04-08 2326 RG61PP        59  YG     EW1I          59  29    
QSO:  1876 PH 2023-04-08 2326 RG61PP        59  YG     R3WA          59  29    
QSO:  7145 PH 2023-04-08 2326 RG61PP        59  YG     R4HIA         59  29    
QSO:  3606 PH 2023-04-08 2326 RG61PP        59  YG     R6CW          59  29    
QSO:  7145 PH 2023-04-08 2326 RG61PP        59  YG     UA0SU         59  32    
QSO:  3606 PH 2023-04-08 2327 RG61PP        59  YG     R2VA          59  PC    
QSO:  1876 PH 2023-04-08 2327 RG61PP        59  YG     RM4HZ         59  30    
QSO:  3606 PH 2023-04-08 2328 RG61PP        59  YG     UA6CC         59  29    
QSO:  7145 PH 2023-04-08 2328 RG61PP        59  YG     A41DL         59  39    
QSO:  3606 PH 2023-04-08 2328 RG61PP        59  YG     UI7D          59  29    
QSO:  3606 PH 2023-04-08 2330 RG61PP        59  YG     RW0A          59  SA    
QSO:  1832 CW 2023-04-08 2330 RG61PP        599 YG     R108M         599 RG    
QSO:  3606 PH 2023-04-08 2330 RG61PP        59  YG     YT4T          59  28    
QSO:  1830 CW 2023-04-08 2331 RG61PP        599 YG     RC1W          599 29    
QSO:  1830 CW 2023-04-08 2331 RG61PP        599 YG     RA9Y          599 31    
QSO:  1830 CW 2023-04-08 2331 RG61PP        599 YG     R5QQ          599 29    
QSO:  1830 CW 2023-04-08 2331 RG61PP        599 YG     UN7LAN        599 30    
QSO:  3606 PH 2023-04-08 2332 RG61PP        59  YG     UA9R          59  30    
QSO:  7004 CW 2023-04-08 2332 RG61PP        599 YG     R4RN          599 30    
QSO:  1830 CW 2023-04-08 2332 RG61PP        599 YG     RA4HBS        599 30    
QSO:  7004 CW 2023-04-08 2332 RG61PP        599 YG     UP4L          599 30    
QSO:  3606 PH 2023-04-08 2332 RG61PP        59  YG     RA4PBE        59  29    
QSO:  1830 CW 2023-04-08 2332 RG61PP        599 YG     RA3DSV        599 29    
QSO:  7004 CW 2023-04-08 2332 RG61PP        599 YG     R4ACY         599 29    
QSO:  7004 CW 2023-04-08 2333 RG61PP        599 YG     UA9D          599 30    
QSO:  1830 CW 2023-04-08 2333 RG61PP        599 YG     RO5X          599 29    
QSO:  1830 CW 2023-04-08 2333 RG61PP        599 YG     UN4L          599 30    
QSO:  3606 PH 2023-04-08 2333 RG61PP        59  YG     RA5G          59  29    
QSO:  3606 PH 2023-04-08 2334 RG61PP        59  YG     RG2X          59  RK    
QSO:  7004 CW 2023-04-08 2334 RG61PP        599 YG     RK3ER         599 29    
QSO:  1830 CW 2023-04-08 2334 RG61PP        599 YG     RA9SN         599 30    
QSO:  3606 PH 2023-04-08 2334 RG61PP        59  YG     RU4AA         59  29    
QSO:  7004 CW 2023-04-08 2335 RG61PP        599 YG     YT6M          599 28    
QSO:  3606 PH 2023-04-08 2335 RG61PP        59  YG     HA2KMR        59  28    
QSO:  7004 CW 2023-04-08 2335 RG61PP        599 YG     D1CW          599 29    
QSO:  3606 PH 2023-04-08 2335 RG61PP        59  YG     RM4HZ         59  30    
QSO:  3606 PH 2023-04-08 2336 RG61PP        59  YG     R9RA          59  30    
QSO:  7004 CW 2023-04-08 2336 RG61PP        599 YG     R108M         599 RG    
QSO:  7004 CW 2023-04-08 2336 RG61PP        599 YG     R9OK          599 31    
QSO:  3606 PH 2023-04-08 2336 RG61PP        59  YG     RV9CVA        59  30    
QSO:  1821 CW 2023-04-08 2336 RG61PP        599 YG     R2VA          599 PC    
QSO:  7004 CW 2023-04-08 2337 RG61PP        599 YG     RT3F          599 CP    
QSO:  3606 PH 2023-04-08 2337 RG61PP        59  YG     G6ORT         59  27    
QSO:  7001 CW 2023-04-08 2337 RG61PP        599 YG     UW1M          599 29    
QSO:  3606 PH 2023-04-08 2338 RG61PP        59  YG     UN7LAN        59  30    
QSO:  1824 CW 2023-04-08 2338 RG61PP        599 YG     RG2X          599 RK    
QSO:  1879 PH 2023-04-08 2338 RG61PP        59  YG     RG2X          59  RK    
QSO:  7001 CW 2023-04-08 2339 RG61PP        599 YG     UA9CUJ        599 30    
QSO:  7001 CW 2023-04-08 2339 RG61PP        599 YG     UB7K          599 29    
QSO:  7001 CW 2023-04-08 2339 RG61PP        599 YG     HA1BC         599 28    
QSO:  7001 CW 2023-04-08 2340 RG61PP        599 YG     OK2ZV         599 28    
QSO:  3606 PH 2023-04-08 2341 RG61PP        59  YG     RC9J          59  21    
QSO:  3606 PH 2023-04-08 2341 RG61PP        59  YG     UA4HAZ        59  29    
QSO:  1824 CW 2023-04-08 2342 RG61PP        599 YG     RC9J          599 21    
QSO:  3606 PH 2023-04-08 2342 RG61PP        59  YG     UA6GO         59  29    
QSO:  7001 CW 2023-04-08 2342 RG61PP        599 YG     K4EWG         599 08    
QSO:  3606 PH 2023-04-08 2342 RG61PP        59  YG     RG9A          59  30    
QSO:  7001 CW 2023-04-08 2342 RG61PP        599 YG     RC6U          599 29    
QSO:  3606 PH 2023-04-08 2343 RG61PP        59  YG     RA9Y          59  31    
QSO:  7001 CW 2023-04-08 2343 RG61PP        599 YG     RW0AJ         599 32    
QSO:  7001 CW 2023-04-08 2343 RG61PP        599 YG     UA4Q          599 30    
QSO:  7001 CW 2023-04-08 2343 RG61PP        599 YG     RA9MA         599 30    
QSO:  1855 PH 2023-04-08 2344 RG61PP        59  YG     R2VA          59  PC    
QSO:  3606 PH 2023-04-08 2345 RG61PP        59  YG     UC1A          59  29    
QSO:  3606 PH 2023-04-08 2345 RG61PP        59  YG     R2VA          59  PC    
QSO:  1850 PH 2023-04-08 2346 RG61PP        59  YG     R108M         59  RG    
QSO:  1850 PH 2023-04-08 2346 RG61PP        59  YG     RA5AD         59  29    
QSO:  3606 PH 2023-04-08 2347 RG61PP        59  YG     ER3KAZ        59  29    
QSO:  3606 PH 2023-04-08 2348 RG61PP        59  YG     R5EJ          59  29    
QSO:  7001 CW 2023-04-08 2348 RG61PP        599 YG     RX3DEL        599 29    
QSO:  1826 CW 2023-04-08 2349 RG61PP        599 YG     R3QA          599 29    
QSO:  7001 CW 2023-04-08 2349 RG61PP        599 YG     HA1DAE        599 28    
QSO:  1826 CW 2023-04-08 2349 RG61PP        599 YG     UA9D          599 30    
QSO:  7001 CW 2023-04-08 2349 RG61PP        599 YG     UA4S          599 29    
QSO:  1826 CW 2023-04-08 2350 RG61PP        599 YG     YQ6A          599 28    
QSO:  1826 CW 2023-04-08 2351 RG61PP        599 YG     RA5AD         599 29    
QSO:  7001 CW 2023-04-08 2351 RG61PP        599 YG     OK5ET         599 28    
QSO:  7001 CW 2023-04-08 2353 RG61PP        599 YG     D0AG          599 29    
QSO:  3510 CW 2023-04-08 2354 RG61PP        599 YG     RX3Q          599 29    
QSO:  7001 CW 2023-04-08 2355 RG61PP        599 YG     RG2Y          599 29    
QSO:  7001 CW 2023-04-08 2356 RG61PP        599 YG     EW8DX         599 29    
QSO:  1826 CW 2023-04-08 2356 RG61PP        599 YG     RL2H          599 29    
QSO:  7001 CW 2023-04-08 2358 RG61PP        599 YG     UA3QGT        599 29    
