START-OF-LOG: 3.0
CALLSIGN: P49Y
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 5673206
NAME: Andrew L. Faber
LOCATION: DX
OPERATORS: AE6Y
CLUB: Northern California Contest Club
CERTIFICATE: NO
CREATED-BY: CQPWIN VER. 12.9
SOAPBOX: Score is well down from 2015, mainly due to 10m.  But great
SOAPBOX: stateside runs on 40-10 compensated.  Love the Classic category!
QSO: 14289 PH 2017-10-28 2215 P49Y          59  9      AL7LO         59     1
QSO: 14289 PH 2017-10-28 2215 P49Y          59  9      K2TRD         59     5
QSO: 14289 PH 2017-10-28 2215 P49Y          59  9      WS3C          59     5
QSO: 14289 PH 2017-10-28 2215 P49Y          59  9      W2IJ          59     4
QSO: 14289 PH 2017-10-28 2216 P49Y          59  9      WA7AN         59     3
QSO: 14289 PH 2017-10-28 2216 P49Y          59  9      WB3EWP        59     4
QSO: 14289 PH 2017-10-28 2216 P49Y          59  9      NG0T          59     4
QSO: 14289 PH 2017-10-28 2217 P49Y          59  9      KY7M          59     3
QSO: 14289 PH 2017-10-28 2217 P49Y          59  9      WB0FTY        59     4
QSO: 14289 PH 2017-10-28 2217 P49Y          59  9      W6NYA         59     3
QSO: 14289 PH 2017-10-28 2217 P49Y          59  9      N2FF          59     5
QSO: 14289 PH 2017-10-28 2218 P49Y          59  9      KC3IVS        59     5
QSO: 14289 PH 2017-10-28 2218 P49Y          59  9      W9SUN         59     4
QSO: 14289 PH 2017-10-28 2218 P49Y          59  9      N4PQX         59     5
QSO: 14289 PH 2017-10-28 2218 P49Y          59  9      WA8NSS/4      59     4
QSO: 14289 PH 2017-10-28 2218 P49Y          59  9      N4GU          59     5
QSO: 14289 PH 2017-10-28 2218 P49Y          59  9      N7MZW         59     4
QSO: 14289 PH 2017-10-28 2219 P49Y          59  9      WA9LEY        59     4
QSO: 14289 PH 2017-10-28 2219 P49Y          59  9      K3CT          59     5
QSO: 14289 PH 2017-10-28 2219 P49Y          59  9      N3FJP         59     5
QSO: 14289 PH 2017-10-28 2219 P49Y          59  9      VA3GD         59     4
QSO: 14289 PH 2017-10-28 2219 P49Y          59  9      VE2CWQ        59     5
QSO: 14289 PH 2017-10-28 2220 P49Y          59  9      KC8FRP        59     4
QSO: 14289 PH 2017-10-28 2220 P49Y          59  9      WW9C          59     4
QSO: 14289 PH 2017-10-28 2220 P49Y          59  9      KB3CWQ        59     5
QSO: 14289 PH 2017-10-28 2220 P49Y          59  9      KE0KEP        59     4
QSO: 14289 PH 2017-10-28 2220 P49Y          59  9      NJ8J          59     5
QSO: 14289 PH 2017-10-28 2221 P49Y          59  9      ZF2AH         59     8
QSO: 14289 PH 2017-10-28 2221 P49Y          59  9      K3UL          59     5
QSO: 14289 PH 2017-10-28 2221 P49Y          59  9      N8VV          59     4
QSO: 14289 PH 2017-10-28 2221 P49Y          59  9      KD9ARD        59     4
QSO: 14289 PH 2017-10-28 2221 P49Y          59  9      VE2IDX        59     2
QSO: 14289 PH 2017-10-28 2221 P49Y          59  9      W7VO          59     3
QSO: 14289 PH 2017-10-28 2222 P49Y          59  9      N7VZU         59     3
QSO: 14289 PH 2017-10-28 2222 P49Y          59  9      WA3C          59     4
QSO: 14289 PH 2017-10-28 2222 P49Y          59  9      WS9M          59     5
QSO: 14289 PH 2017-10-28 2222 P49Y          59  9      W2WCM         59     5
QSO: 14289 PH 2017-10-28 2222 P49Y          59  9      JR3NZC        59    25
QSO: 14289 PH 2017-10-28 2223 P49Y          59  9      K9TWW         59     4
QSO: 14289 PH 2017-10-28 2223 P49Y          59  9      WA6SZE        59     3
QSO: 14289 PH 2017-10-28 2223 P49Y          59  9      VE5ZX         59     4
QSO: 14289 PH 2017-10-28 2223 P49Y          59  9      K2RB          59     5
QSO: 14289 PH 2017-10-28 2223 P49Y          59  9      N4RA          59     5
QSO: 14289 PH 2017-10-28 2223 P49Y          59  9      K2MF          59     5
QSO: 14289 PH 2017-10-28 2224 P49Y          59  9      KJ4IEU        59     5
QSO: 14289 PH 2017-10-28 2224 P49Y          59  9      KG4VDZ        59     5
QSO: 14289 PH 2017-10-28 2224 P49Y          59  9      N2GA          59     5
QSO: 14289 PH 2017-10-28 2224 P49Y          59  9      KD8LVF        59     4
QSO: 14289 PH 2017-10-28 2224 P49Y          59  9      K2TE          59     5
QSO: 14289 PH 2017-10-28 2225 P49Y          59  9      AA1K          59     5
QSO: 14289 PH 2017-10-28 2225 P49Y          59  9      K2PLF         59     5
QSO: 14289 PH 2017-10-28 2225 P49Y          59  9      KE8HEA        59     4
QSO: 14289 PH 2017-10-28 2225 P49Y          59  9      N5AYB         59     4
QSO: 14289 PH 2017-10-28 2225 P49Y          59  9      NN3Q          59     5
QSO: 14289 PH 2017-10-28 2225 P49Y          59  9      KK9H          59     4
QSO: 14289 PH 2017-10-28 2226 P49Y          59  9      KM4TC         59     5
QSO: 14289 PH 2017-10-28 2226 P49Y          59  9      JE7LHT        59    25
QSO: 14289 PH 2017-10-28 2226 P49Y          59  9      N2PTF         59     5
QSO: 14289 PH 2017-10-28 2227 P49Y          59  9      K5KRM         59     4
QSO: 14289 PH 2017-10-28 2227 P49Y          59  9      AD7XG         59     3
QSO: 14289 PH 2017-10-28 2227 P49Y          59  9      K9RS          59     5
QSO: 14289 PH 2017-10-28 2227 P49Y          59  9      KF4MMF        59     4
QSO: 14289 PH 2017-10-28 2228 P49Y          59  9      N4WO          59     5
QSO: 14289 PH 2017-10-28 2228 P49Y          59  9      KC3HJP        59     5
QSO: 14289 PH 2017-10-28 2228 P49Y          59  9      WD8S          59     4
QSO: 14289 PH 2017-10-28 2228 P49Y          59  9      AA6RE         59     3
QSO: 14289 PH 2017-10-28 2228 P49Y          59  9      WQ5R          59     4
QSO: 14289 PH 2017-10-28 2229 P49Y          59  9      KR6N          59     3
QSO: 14289 PH 2017-10-28 2229 P49Y          59  9      KE8CRT        59     4
QSO: 14289 PH 2017-10-28 2229 P49Y          59  9      W1RM          59     5
QSO: 14289 PH 2017-10-28 2229 P49Y          59  9      WB8BHL        59     4
QSO: 14289 PH 2017-10-28 2229 P49Y          59  9      K6NA          59     3
QSO: 14289 PH 2017-10-28 2229 P49Y          59  9      W9YK          59     4
QSO: 14289 PH 2017-10-28 2230 P49Y          59  9      KA8JZR        59     4
QSO: 14289 PH 2017-10-28 2230 P49Y          59  9      W7KB          59     3
QSO: 14289 PH 2017-10-28 2230 P49Y          59  9      KT3Y          59     5
QSO: 14289 PH 2017-10-28 2230 P49Y          59  9      K0BBC         59     4
QSO: 14289 PH 2017-10-28 2230 P49Y          59  9      KT5OT         59     4
QSO: 14289 PH 2017-10-28 2231 P49Y          59  9      WC2L          59     5
QSO: 14289 PH 2017-10-28 2231 P49Y          59  9      K0PC          59     4
QSO: 14289 PH 2017-10-28 2231 P49Y          59  9      K7ZS          59     3
QSO: 14289 PH 2017-10-28 2231 P49Y          59  9      WC0K          59     4
QSO: 14289 PH 2017-10-28 2231 P49Y          59  9      WA7ITZ        59     3
QSO: 14289 PH 2017-10-28 2231 P49Y          59  9      W7TVC         59     3
QSO: 14289 PH 2017-10-28 2231 P49Y          59  9      W1HS          59     5
QSO: 14289 PH 2017-10-28 2232 P49Y          59  9      N1CHP         59     5
QSO: 14289 PH 2017-10-28 2232 P49Y          59  9      K9KE          59     4
QSO: 14289 PH 2017-10-28 2232 P49Y          59  9      KD5JRY        59     4
QSO: 14289 PH 2017-10-28 2232 P49Y          59  9      VE3KP         59     4
QSO: 14289 PH 2017-10-28 2232 P49Y          59  9      TI7/W5AP      59     7
QSO: 14289 PH 2017-10-28 2233 P49Y          59  9      JA1XEC        59    25
QSO: 14289 PH 2017-10-28 2233 P49Y          59  9      VE3JAQ        59     4
QSO: 14289 PH 2017-10-28 2233 P49Y          59  9      WA8ZBT        59     4
QSO: 14289 PH 2017-10-28 2233 P49Y          59  9      N9EP          59     4
QSO: 14289 PH 2017-10-28 2233 P49Y          59  9      KM4JAR        59     4
QSO: 14289 PH 2017-10-28 2234 P49Y          59  9      K1GJY         59     5
QSO: 14289 PH 2017-10-28 2234 P49Y          59  9      AA0AI         59     4
QSO: 14289 PH 2017-10-28 2234 P49Y          59  9      K2YY/6        59     3
QSO: 14289 PH 2017-10-28 2234 P49Y          59  9      N7IR          59     3
QSO: 14289 PH 2017-10-28 2234 P49Y          59  9      N6AB          59     3
QSO: 14289 PH 2017-10-28 2234 P49Y          59  9      WA1NPZ        59     5
QSO: 14289 PH 2017-10-28 2234 P49Y          59  9      K3WI          59     5
QSO: 14289 PH 2017-10-28 2235 P49Y          59  9      N2WWD         59     5
QSO: 14289 PH 2017-10-28 2235 P49Y          59  9      AB2TC         59     5
QSO: 14289 PH 2017-10-28 2235 P49Y          59  9      N8LCU         59     4
QSO: 14289 PH 2017-10-28 2235 P49Y          59  9      WA4IPU        59     5
QSO: 14289 PH 2017-10-28 2236 P49Y          59  9      KK4BZ         59     5
QSO: 14289 PH 2017-10-28 2236 P49Y          59  9      K4AAF         59     4
QSO: 14289 PH 2017-10-28 2236 P49Y          59  9      N8WXQ         59     5
QSO: 14289 PH 2017-10-28 2236 P49Y          59  9      WB4YDY        59     4
QSO: 14289 PH 2017-10-28 2236 P49Y          59  9      KB7DXN        59     3
QSO: 14289 PH 2017-10-28 2237 P49Y          59  9      K5MV          59     4
QSO: 14289 PH 2017-10-28 2237 P49Y          59  9      K4FYM         59     5
QSO: 14289 PH 2017-10-28 2237 P49Y          59  9      N4VLK         59     5
QSO: 14289 PH 2017-10-28 2237 P49Y          59  9      KJ5HA         59     5
QSO: 14289 PH 2017-10-28 2237 P49Y          59  9      K5XU          59     4
QSO: 14289 PH 2017-10-28 2238 P49Y          59  9      N5LRS         59     4
QSO: 14289 PH 2017-10-28 2238 P49Y          59  9      KD9DGS        59     4
QSO: 14289 PH 2017-10-28 2238 P49Y          59  9      PS8DX         59    11
QSO: 14289 PH 2017-10-28 2238 P49Y          59  9      W3DA          59     5
QSO: 14289 PH 2017-10-28 2238 P49Y          59  9      WA7G          59     3
QSO: 14289 PH 2017-10-28 2239 P49Y          59  9      KO4OL         59     4
QSO: 14289 PH 2017-10-28 2239 P49Y          59  9      CG6LB         59     4
QSO: 14289 PH 2017-10-28 2239 P49Y          59  9      N5PD          59     4
QSO: 14289 PH 2017-10-28 2239 P49Y          59  9      K0SIX         59     4
QSO: 14289 PH 2017-10-28 2239 P49Y          59  9      W8TM          59     4
QSO: 14289 PH 2017-10-28 2239 P49Y          59  9      PJ4Q          59     9
QSO: 14289 PH 2017-10-28 2240 P49Y          59  9      N4JT          59     5
QSO: 14289 PH 2017-10-28 2240 P49Y          59  9      AA4R          59     5
QSO: 14289 PH 2017-10-28 2240 P49Y          59  9      K7KVH         59     3
QSO: 14289 PH 2017-10-28 2240 P49Y          59  9      K5ZMR         59     5
QSO: 14289 PH 2017-10-28 2241 P49Y          59  9      W5JLH         59     4
QSO: 14289 PH 2017-10-28 2241 P49Y          59  9      W9H           59     4
QSO: 14289 PH 2017-10-28 2241 P49Y          59  9      N9BL          59     4
QSO: 14289 PH 2017-10-28 2241 P49Y          59  9      N8II          59     5
QSO: 14289 PH 2017-10-28 2242 P49Y          59  9      W6XR          59     5
QSO: 14289 PH 2017-10-28 2242 P49Y          59  9      KB0PGJ        59     4
QSO: 14289 PH 2017-10-28 2242 P49Y          59  9      KE0CZQ        59     4
QSO: 14289 PH 2017-10-28 2242 P49Y          59  9      N7JT          59     4
QSO: 14289 PH 2017-10-28 2242 P49Y          59  9      VE3MT         59     4
QSO: 14289 PH 2017-10-28 2243 P49Y          59  9      W0JM          59     4
QSO: 14289 PH 2017-10-28 2243 P49Y          59  9      JH1GEX        59    25
QSO: 14289 PH 2017-10-28 2243 P49Y          59  9      W2MYA         59     5
QSO: 14289 PH 2017-10-28 2243 P49Y          59  9      N2YNF         59     5
QSO: 14289 PH 2017-10-28 2244 P49Y          59  9      W8STL         59     5
QSO: 14289 PH 2017-10-28 2244 P49Y          59  9      W5GIL         59     5
QSO: 14289 PH 2017-10-28 2244 P49Y          59  9      KB8KMH        59     5
QSO: 14289 PH 2017-10-28 2244 P49Y          59  9      KB6TAZ        59     3
QSO: 14289 PH 2017-10-28 2244 P49Y          59  9      N1RWY         59     3
QSO: 14289 PH 2017-10-28 2245 P49Y          59  9      KM4WQW        59     5
QSO: 14289 PH 2017-10-28 2245 P49Y          59  9      N6JNL         59     3
QSO: 14289 PH 2017-10-28 2245 P49Y          59  9      KD2MLV        59     5
QSO: 14289 PH 2017-10-28 2246 P49Y          59  9      N8NYE         59     4
QSO: 14289 PH 2017-10-28 2246 P49Y          59  9      WB6NVB        59     3
QSO: 14289 PH 2017-10-28 2246 P49Y          59  9      K7EPH         59     3
QSO: 14289 PH 2017-10-28 2247 P49Y          59  9      KL7RA         59     1
QSO: 14289 PH 2017-10-28 2247 P49Y          59  9      W0NAR         59     4
QSO: 14289 PH 2017-10-28 2247 P49Y          59  9      KQ6ES         59     3
QSO: 14289 PH 2017-10-28 2247 P49Y          59  9      KE8BPS        59     4
QSO: 14289 PH 2017-10-28 2247 P49Y          59  9      N8GAS         59     4
QSO: 14289 PH 2017-10-28 2248 P49Y          59  9      JL1ROC        59    25
QSO: 14289 PH 2017-10-28 2248 P49Y          59  9      KB7IUV        59     3
QSO: 14289 PH 2017-10-28 2248 P49Y          59  9      N5AW          59     4
QSO: 14289 PH 2017-10-28 2248 P49Y          59  9      N4HU          59     5
QSO: 14289 PH 2017-10-28 2248 P49Y          59  9      KE4YOG        59     5
QSO: 14289 PH 2017-10-28 2249 P49Y          59  9      KU8F          59     4
QSO: 14289 PH 2017-10-28 2249 P49Y          59  9      KJ4QHL        59     5
QSO: 14289 PH 2017-10-28 2249 P49Y          59  9      HK6P          59     9
QSO: 14289 PH 2017-10-28 2249 P49Y          59  9      W7MCP         59     3
QSO: 14289 PH 2017-10-28 2249 P49Y          59  9      W0DV          59     4
QSO: 14289 PH 2017-10-28 2249 P49Y          59  9      KG5OSX        59     4
QSO: 14289 PH 2017-10-28 2250 P49Y          59  9      KE2TR         59     5
QSO: 14289 PH 2017-10-28 2250 P49Y          59  9      WD5BZN        59     4
QSO: 14289 PH 2017-10-28 2250 P49Y          59  9      N3FM          59     5
QSO: 14289 PH 2017-10-28 2250 P49Y          59  9      WB6MBF        59     3
QSO: 14289 PH 2017-10-28 2251 P49Y          59  9      TI2OY         59     7
QSO: 14289 PH 2017-10-28 2251 P49Y          59  9      AI1AF         59     5
QSO: 14289 PH 2017-10-28 2251 P49Y          59  9      K7STO         59     3
QSO: 14289 PH 2017-10-28 2251 P49Y          59  9      JE1ZWT        59    25
QSO: 14289 PH 2017-10-28 2252 P49Y          59  9      WT9Q          59     4
QSO: 14289 PH 2017-10-28 2252 P49Y          59  9      W9GLG         59     4
QSO: 14289 PH 2017-10-28 2252 P49Y          59  9      AI6O          59     3
QSO: 14289 PH 2017-10-28 2252 P49Y          59  9      VA7ST         59     3
QSO: 14289 PH 2017-10-28 2252 P49Y          59  9      KC4TEO        59     4
QSO: 14289 PH 2017-10-28 2253 P49Y          59  9      KC4NX         59     4
QSO: 14289 PH 2017-10-28 2253 P49Y          59  9      NE0DB         59     4
QSO: 14289 PH 2017-10-28 2253 P49Y          59  9      WA5LOU        59     4
QSO: 14289 PH 2017-10-28 2253 P49Y          59  9      N4KH          59     4
QSO: 14289 PH 2017-10-28 2253 P49Y          59  9      K1LT          59     4
QSO: 14289 PH 2017-10-28 2254 P49Y          59  9      VE5VG         59     4
QSO: 14289 PH 2017-10-28 2254 P49Y          59  9      W7ZR          59     3
QSO: 14289 PH 2017-10-28 2254 P49Y          59  9      WA4JUK        59     5
QSO: 14289 PH 2017-10-28 2255 P49Y          59  9      W8VCI         59     4
QSO: 14289 PH 2017-10-28 2255 P49Y          59  9      AG5DB         59     4
QSO: 14289 PH 2017-10-28 2255 P49Y          59  9      NK4L          59     5
QSO: 14289 PH 2017-10-28 2255 P49Y          59  9      K4SBZ         59     5
QSO: 14289 PH 2017-10-28 2256 P49Y          59  9      K4SBZ         59     5
QSO: 14289 PH 2017-10-28 2256 P49Y          59  9      KD7RF         59     3
QSO: 14289 PH 2017-10-28 2256 P49Y          59  9      N8SBE         59     4
QSO: 14289 PH 2017-10-28 2256 P49Y          59  9      K6WSC         59     3
QSO: 14289 PH 2017-10-28 2257 P49Y          59  9      AH0BT         59    27
QSO: 14289 PH 2017-10-28 2257 P49Y          59  9      N0BUI         59     4
QSO: 14289 PH 2017-10-28 2258 P49Y          59  9      K9RJH         59     4
QSO: 14289 PH 2017-10-28 2258 P49Y          59  9      N5ZY          59     4
QSO: 14289 PH 2017-10-28 2258 P49Y          59  9      W8AJT         59     4
QSO: 14289 PH 2017-10-28 2258 P49Y          59  9      W4TTY         59     5
QSO: 14289 PH 2017-10-28 2259 P49Y          59  9      N7VS          59     3
QSO: 14289 PH 2017-10-28 2259 P49Y          59  9      W0EWD         59     4
QSO: 14289 PH 2017-10-28 2259 P49Y          59  9      K7UT          59     3
QSO: 14289 PH 2017-10-28 2259 P49Y          59  9      KC4EVR        59     4
QSO: 14289 PH 2017-10-28 2300 P49Y          59  9      W5MX          59     4
QSO: 14289 PH 2017-10-28 2300 P49Y          59  9      K8YC          59     5
QSO: 14289 PH 2017-10-28 2300 P49Y          59  9      VE7XV         59     3
QSO: 14289 PH 2017-10-28 2300 P49Y          59  9      K1LU          59     5
QSO: 14289 PH 2017-10-28 2300 P49Y          59  9      NL7D          59     3
QSO: 14289 PH 2017-10-28 2300 P49Y          59  9      W5ACB         59     4
QSO: 14289 PH 2017-10-28 2301 P49Y          59  9      KD9BGY        59     4
QSO: 14289 PH 2017-10-28 2301 P49Y          59  9      KC8YVP        59     4
QSO: 14289 PH 2017-10-28 2301 P49Y          59  9      K9WD          59     4
QSO: 14289 PH 2017-10-28 2301 P49Y          59  9      KT3M          59     4
QSO: 14289 PH 2017-10-28 2301 P49Y          59  9      NN2T          59     5
QSO: 14289 PH 2017-10-28 2301 P49Y          59  9      KC9TMH        59     4
QSO: 14289 PH 2017-10-28 2301 P49Y          59  9      N4TL          59     5
QSO: 14289 PH 2017-10-28 2302 P49Y          59  9      N0NNT         59     4
QSO: 14289 PH 2017-10-28 2302 P49Y          59  9      N4NYK         59     5
QSO: 14289 PH 2017-10-28 2302 P49Y          59  9      K9KDE         59     4
QSO: 14289 PH 2017-10-28 2302 P49Y          59  9      W6OAT         59     3
QSO: 14289 PH 2017-10-28 2302 P49Y          59  9      W6RBC         59     3
QSO: 14289 PH 2017-10-28 2302 P49Y          59  9      N4PSE         59     5
QSO: 14289 PH 2017-10-28 2303 P49Y          59  9      KC9VYX        59     4
QSO: 14289 PH 2017-10-28 2303 P49Y          59  9      XE2YWB        59     6
QSO: 14289 PH 2017-10-28 2303 P49Y          59  9      W6RQ          59     3
QSO: 14289 PH 2017-10-28 2303 P49Y          59  9      XE2KJ         59     6
QSO: 14289 PH 2017-10-28 2303 P49Y          59  9      W4KW          59     4
QSO: 14289 PH 2017-10-28 2304 P49Y          59  9      KB7KZ         59     3
